t,w_s1,w_s2,w_s3,w_s4,fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4
23.399999618530273,0.43262922763824463,0.00084575085202232,0.2952301502227783,0.27129486203193665,0.0,0.0,0.0,0.0
23.5,0.5759647488594055,0.008618518710136414,0.2819003462791443,0.1335163414478302,0.0,0.0,0.0,0.0
23.600000381469727,0.517086923122406,0.0057203508913517,0.21744681894779205,0.25974589586257935,0.0,0.0,0.0,0.0
23.700000762939453,0.5717202425003052,0.012990004383027554,0.2086714506149292,0.20661833882331848,0.0,0.0,0.0,0.0
23.799999237060547,0.41091394424438477,0.001443686312995851,0.10067421197891235,0.4869682192802429,0.0,0.0,0.0,0.0
23.899999618530273,0.22140400111675262,0.0020098998211324215,0.10668075829744339,0.6699053049087524,0.0,0.0,0.0,0.0
24.0,0.1410037875175476,0.0011732231359928846,0.08452804386615753,0.773294985294342,0.0,0.0,0.0,0.0
24.100000381469727,0.18180163204669952,0.0006436351104639471,0.16156205534934998,0.6559927463531494,0.0,0.0,0.0,0.0
24.200000762939453,0.17052242159843445,0.0026131400372833014,0.22066567838191986,0.6061987280845642,0.0,0.0,0.0,0.0
24.299999237060547,0.2129538357257843,0.004531781189143658,0.34030964970588684,0.4422047436237335,0.0,0.0,0.0,0.0
24.399999618530273,0.3872590959072113,0.002612438751384616,0.39555442333221436,0.21457408368587494,0.0,0.0,0.0,0.0
24.5,0.4145333468914032,0.007189587224274874,0.4677894413471222,0.11048757284879684,0.0,0.0,0.0,0.0
24.600000381469727,0.3477928042411804,0.018204260617494583,0.5395275354385376,0.09447530657052994,0.0,0.0,0.0,0.0
24.700000762939453,0.35348042845726013,0.012938348576426506,0.4463641047477722,0.187217116355896,0.0,0.0,0.0,0.0
24.799999237060547,0.3631959855556488,0.0990184098482132,0.41396719217300415,0.12381846457719803,0.0,0.0,0.0,0.0
24.899999618530273,0.22965925931930542,0.29792311787605286,0.43068671226501465,0.04173098877072334,0.0,0.0,0.0,0.0
25.0,0.2557004690170288,0.25186681747436523,0.45828330516815186,0.03414946049451828,0.0,0.0,0.0,0.0
25.100000381469727,0.269584983587265,0.2784440219402313,0.3827718198299408,0.06919924169778824,0.0,0.0,0.0,0.0
25.200000762939453,0.4695872366428375,0.194796621799469,0.2979554235935211,0.037660617381334305,0.0,0.0,0.0,0.0
25.299999237060547,0.4657360315322876,0.1577446311712265,0.30107367038726807,0.07544571161270142,0.0,0.0,0.0,0.0
25.399999618530273,0.47722893953323364,0.31628215312957764,0.16542746126651764,0.04106144979596138,0.0,0.0,0.0,0.0
25.5,0.4424934685230255,0.2490357905626297,0.2661875784397125,0.04228312149643898,0.0,0.0,0.0,0.0
25.600000381469727,0.30474987626075745,0.3266945481300354,0.33092907071113586,0.037626542150974274,0.0,0.0,0.0,0.0
25.700000762939453,0.526378333568573,0.1489415317773819,0.2139911651611328,0.11068900674581528,0.0,0.0,0.0,0.0
25.799999237060547,0.2251875102519989,0.1598525047302246,0.3928235173225403,0.2221365123987198,0.0,0.0,0.0,0.0
25.899999618530273,0.13652966916561127,0.11049425601959229,0.5141109824180603,0.23886501789093018,0.0,0.0,0.0,0.0
26.0,0.07353560626506805,0.09387855231761932,0.3947974145412445,0.4377884566783905,0.0,0.0,0.0,0.0
26.100000381469727,0.037176571786403656,0.07203904539346695,0.34464535117149353,0.5461390018463135,0.0,0.0,0.0,0.0
26.200000762939453,0.04219868779182434,0.03955981880426407,0.2155488282442093,0.7026926875114441,0.0,0.0,0.0,0.0
26.299999237060547,0.04788191244006157,0.012344468384981155,0.20841524004936218,0.7313583493232727,0.0,0.0,0.0,0.0
26.399999618530273,0.03842464089393616,0.021949894726276398,0.3001100718975067,0.6395153403282166,0.0,0.0,0.0,0.0
26.5,0.020621407777071,0.017656197771430016,0.35446110367774963,0.6072613000869751,0.0,0.0,0.0,0.0
26.600000381469727,0.08323812484741211,0.010907474905252457,0.3437722325325012,0.5620821714401245,0.0,0.0,0.0,0.0
26.700000762939453,0.1193586215376854,0.010083911009132862,0.33870577812194824,0.5318517088890076,0.0,0.0,0.0,0.0
26.799999237060547,0.14077480137348175,0.021905742585659027,0.2564004063606262,0.5809190273284912,0.0,0.0,0.0,0.0
26.899999618530273,0.1683671623468399,0.0421098954975605,0.3006235957145691,0.4888993203639984,0.0,0.0,0.0,0.0
27.0,0.07557830959558487,0.08579578250646591,0.20403729379177094,0.6345885992050171,0.0,0.0,0.0,0.0
27.100000381469727,0.07441907376050949,0.11497795581817627,0.13965825736522675,0.6709448099136353,0.0,0.0,0.0,0.0
27.200000762939453,0.1726333498954773,0.11350631713867188,0.05539289116859436,0.6584674715995789,0.0,0.0,0.0,0.0
27.299999237060547,0.30332309007644653,0.09886302053928375,0.034064117819070816,0.5637497901916504,0.0,0.0,0.0,0.0
27.399999618530273,0.2813553512096405,0.10731643438339233,0.04643312841653824,0.5648950338363647,0.0,0.0,0.0,0.0
27.5,0.23358172178268433,0.0631503313779831,0.038728103041648865,0.6645398139953613,0.0,0.0,0.0,0.0
27.600000381469727,0.20573745667934418,0.07899756729602814,0.0325593501329422,0.6827056407928467,0.0,0.0,0.0,0.0
27.700000762939453,0.16466057300567627,0.09844942390918732,0.03544986993074417,0.7014400959014893,0.0,0.0,0.0,0.0
27.799999237060547,0.21377184987068176,0.03624870255589485,0.051973018795251846,0.6980064511299133,0.0,0.0,0.0,0.0
27.899999618530273,0.20905804634094238,0.056013647466897964,0.03950806334614754,0.6954202055931091,0.0,0.0,0.0,0.0
28.0,0.19710314273834229,0.0781513899564743,0.03316720947623253,0.691578209400177,0.0,0.0,0.0,0.0
28.100000381469727,0.15107141435146332,0.07835567742586136,0.022535080090165138,0.7480378150939941,0.0,0.0,0.0,0.0
28.200000762939453,0.10123981535434723,0.07103140652179718,0.020749690011143684,0.8069791793823242,0.0,0.0,0.0,0.0
28.299999237060547,0.022613026201725006,0.07817212492227554,0.017780069261789322,0.8814347982406616,0.0,0.0,0.0,0.0
28.399999618530273,0.010462676174938679,0.0762176439166069,0.022981969639658928,0.8903377056121826,0.0,0.0,0.0,0.0
28.5,0.011349759995937347,0.06317843496799469,0.0135267972946167,0.9119449853897095,0.0,0.0,0.0,0.0
28.600000381469727,0.012826325371861458,0.11683454364538193,0.021411333233118057,0.8489277958869934,0.0,0.0,0.0,0.0
28.700000762939453,0.0032744749914854765,0.10996197164058685,0.050347331911325455,0.8364161849021912,0.0,0.0,0.0,0.0
28.799999237060547,0.0017026020213961601,0.09959350526332855,0.09315771609544754,0.8055461645126343,0.0,0.0,0.0,0.0
28.899999618530273,0.004002340137958527,0.08027393370866776,0.06267404556274414,0.853049635887146,0.0,0.0,0.0,0.0
29.0,0.003892822191119194,0.10345779359340668,0.05502992495894432,0.837619423866272,0.0,0.0,0.0,0.0
29.100000381469727,0.0018541195895522833,0.11004684120416641,0.06787863373756409,0.820220410823822,0.0,0.0,0.0,0.0
29.200000762939453,0.001556640607304871,0.13078972697257996,0.10702145844697952,0.7606322169303894,0.0,0.0,0.0,0.0
29.299999237060547,0.0013528151903301477,0.1216873899102211,0.11173480749130249,0.7652250528335571,0.0,0.0,0.0,0.0
29.399999618530273,0.00028212019242346287,0.16812102496623993,0.10409286618232727,0.7275039553642273,0.0,0.0,0.0,0.0
29.5,0.00032893026946112514,0.2544079124927521,0.07819141447544098,0.6670717597007751,0.0,0.0,0.0,0.0
29.600000381469727,9.306556603405625e-05,0.333048552274704,0.12788154184818268,0.538976788520813,0.0,0.0,0.0,0.0
29.700000762939453,9.216649777954444e-05,0.2918309271335602,0.14211422204971313,0.5659626722335815,0.0,0.0,0.0,0.0
29.799999237060547,2.1968311557429843e-05,0.28285080194473267,0.23182328045368195,0.48530396819114685,0.0,0.0,0.0,0.0
29.899999618530273,0.00015190262638498098,0.13458102941513062,0.2490934431552887,0.6161736249923706,0.0,0.0,0.0,0.0
30.0,0.0010355525882914662,0.41756781935691833,0.5572199821472168,0.024176638573408127,0.0,0.0,0.0,1.0
30.100000381469727,0.00034325584420002997,0.4816615879535675,0.49499863386154175,0.022996479645371437,0.0,0.0,0.0,1.0
30.200000762939453,0.00099913717713207,0.2897351086139679,0.6373361349105835,0.07192954421043396,0.0,0.0,0.0,1.0
30.299999237060547,0.00038570413016714156,0.337864488363266,0.6559181213378906,0.0058317589573562145,0.0,0.0,0.0,1.0
30.399999618530273,0.015398724004626274,0.17126639187335968,0.6284962296485901,0.18483871221542358,0.0,0.0,0.0,1.0
30.5,0.0013397103175520897,0.3886149227619171,0.6019352674484253,0.00811011902987957,0.0,0.0,0.0,1.0
30.600000381469727,0.0031741971615701914,0.34160110354423523,0.6326681971549988,0.02255648747086525,0.0,0.0,0.0,1.0
30.700000762939453,0.015777867287397385,0.12221206724643707,0.8439559936523438,0.018054118379950523,0.0,0.0,0.0,1.0
30.799999237060547,0.00992885697633028,0.022986160591244698,0.28335562348365784,0.6837292909622192,0.0,0.0,0.0,1.0
30.899999618530273,0.07250668853521347,0.09703688323497772,0.799102783203125,0.03135364130139351,0.0,0.0,0.0,1.0
31.0,0.11430653929710388,0.20038171112537384,0.6164473295211792,0.06886440515518188,0.0,0.0,0.0,1.0
31.100000381469727,0.010216392576694489,0.05328233540058136,0.06528885662555695,0.8712124228477478,0.0,0.0,0.0,1.0
31.200000762939453,0.04225759580731392,0.5916671752929688,0.2570877969264984,0.10898745805025101,0.0,0.0,0.0,1.0
31.299999237060547,0.08442581444978714,0.3352174460887909,0.15160703659057617,0.4287496507167816,0.0,0.0,0.0,1.0
31.399999618530273,0.2006901055574417,0.1979045569896698,0.5617167949676514,0.03968863934278488,0.0,0.0,0.0,1.0
31.5,0.09367246180772781,0.14046891033649445,0.48590540885925293,0.2799531817436218,0.0,0.0,0.0,1.0
31.600000381469727,0.14977054297924042,0.15460023283958435,0.6367648839950562,0.05886436998844147,0.0,0.0,0.0,1.0
31.700000762939453,0.022956864908337593,0.005318948999047279,0.05062056705355644,0.9211036562919617,0.0,0.0,0.0,1.0
31.799999237060547,0.42276501655578613,0.07831591367721558,0.453131765127182,0.04578734189271927,0.0,0.0,0.0,1.0
31.899999618530273,0.49457231163978577,0.07184598594903946,0.398651123046875,0.03493061661720276,0.0,0.0,0.0,1.0
32.0,0.3717907667160034,0.1904027909040451,0.29760482907295227,0.14020153880119324,0.0,0.0,0.0,1.0
32.099998474121094,0.2804752588272095,0.28423210978507996,0.42706072330474854,0.008231865242123604,0.0,0.0,0.0,1.0
32.20000076293945,0.1568579524755478,0.06841541081666946,0.5935494899749756,0.18117712438106537,0.0,0.0,0.0,1.0
32.29999923706055,0.28319403529167175,0.1604359745979309,0.5554323196411133,0.0009377077803947031,0.0,0.0,0.0,1.0
32.400001525878906,0.3180568516254425,0.16033953428268433,0.521037220954895,0.0005663806805387139,0.0,0.0,0.0,1.0
32.5,0.34041595458984375,0.3283754289150238,0.33120349049568176,5.1806810006382875e-06,0.0,0.0,0.0,1.0
32.599998474121094,0.33498886227607727,0.3062887191772461,0.35872218012809753,1.3252608255243103e-07,0.0,0.0,0.0,1.0
32.70000076293945,0.2793464958667755,0.39442288875579834,0.32623055577278137,1.2112710123801662e-07,0.0,0.0,0.0,1.0
32.79999923706055,0.3300567865371704,0.38186904788017273,0.2880740165710449,1.6605240205080918e-07,0.0,0.0,0.0,1.0
32.900001525878906,0.42752620577812195,0.17319543659687042,0.3984982371330261,0.0007800627499818802,0.0,0.0,0.0,1.0
33.0,0.2694489359855652,0.4958345293998718,0.2347165197134018,4.932883528735443e-13,0.0,0.0,0.0,1.0
33.099998474121094,0.2809200882911682,0.4886561632156372,0.23042365908622742,1.3451918212139746e-18,0.0,0.0,0.0,1.0
33.20000076293945,0.26591894030570984,0.4863610863685608,0.24772004783153534,1.4286107980972273e-16,0.0,0.0,0.0,1.0
33.29999923706055,0.30381089448928833,0.43546798825263977,0.2607211172580719,1.0400615814504623e-21,0.0,0.0,0.0,1.0
33.400001525878906,0.3414432108402252,0.40590718388557434,0.25264957547187805,2.206111397727813e-25,0.0,0.0,0.0,1.0
33.5,0.2827607989311218,0.4957308769226074,0.2215084284543991,1.1259951169162105e-14,0.0,0.0,0.0,1.0
33.599998474121094,0.34595048427581787,0.4290863573551178,0.22496318817138672,5.251174656046017e-19,0.0,0.0,0.0,1.0
33.70000076293945,0.24662341177463531,0.5447587370872498,0.20861786603927612,1.4155748286900856e-16,0.0,0.0,0.0,1.0
33.79999923706055,0.4048621654510498,0.27632802724838257,0.3188095986843109,1.9207185175673658e-07,0.0,0.0,0.0,1.0
33.900001525878906,0.3184310495853424,0.32177191972732544,0.35979604721069336,9.201926332025323e-07,0.0,0.0,0.0,1.0
34.0,0.29255130887031555,0.49156367778778076,0.21588502824306488,9.279113033500153e-10,0.0,0.0,0.0,1.0
34.099998474121094,0.2466134876012802,0.578879177570343,0.1745072901248932,2.5715038431961545e-10,0.0,0.0,0.0,1.0
34.20000076293945,0.14343509078025818,0.6584373712539673,0.19812758266925812,1.8998946359935996e-16,0.0,0.0,0.0,1.0
34.29999923706055,0.24552655220031738,0.5658882260322571,0.18858525156974792,5.805281234904211e-19,0.0,0.0,0.0,1.0
34.400001525878906,0.2605137825012207,0.5546640157699585,0.18482215702533722,4.732490481935564e-23,0.0,0.0,0.0,1.0
34.5,0.2312736064195633,0.5847493410110474,0.18397708237171173,6.13759544184874e-16,0.0,0.0,0.0,1.0
34.599998474121094,0.29112568497657776,0.49617451429367065,0.21269981563091278,2.0860185323892666e-15,0.0,0.0,0.0,1.0
34.70000076293945,0.27271389961242676,0.526199460029602,0.20108662545681,2.6790257495140755e-17,0.0,0.0,0.0,1.0
34.79999923706055,0.23996686935424805,0.567020058631897,0.19301307201385498,4.823208360177735e-16,0.0,0.0,0.0,1.0
34.900001525878906,0.2517848610877991,0.5625266432762146,0.18568849563598633,2.5398411152011136e-10,0.0,0.0,0.0,1.0
35.0,0.2717796564102173,0.4947797656059265,0.2334394007921219,1.20879838050314e-06,0.0,0.0,0.0,1.0
35.099998474121094,0.3630560636520386,0.43855780363082886,0.1979934722185135,0.0003927648067474365,0.0,0.0,0.0,1.0
35.20000076293945,0.2872537076473236,0.4870717525482178,0.22567453980445862,1.3654374519944668e-08,0.0,0.0,0.0,1.0
35.29999923706055,0.42559289932250977,0.3017813563346863,0.2719968259334564,0.0006289341836236417,0.0,0.0,0.0,1.0
35.400001525878906,0.41794607043266296,0.35733553767204285,0.22352614998817444,0.0011923019774258137,0.0,0.0,0.0,1.0
35.5,0.280589759349823,0.4494360089302063,0.2699722945690155,1.9152400909661083e-06,0.0,0.0,0.0,1.0
35.599998474121094,0.22201868891716003,0.48089537024497986,0.29708588123321533,9.042063764397312e-10,0.0,0.0,0.0,1.0
35.70000076293945,0.11711116135120392,0.5855368375778198,0.29735204577445984,5.157134268241048e-12,0.0,0.0,0.0,1.0
35.79999923706055,0.17662405967712402,0.41259777545928955,0.4107760488986969,2.2005074242770206e-06,0.0,0.0,0.0,1.0
35.900001525878906,0.21047700941562653,0.20459985733032227,0.5844181180000305,0.0005050518084317446,0.0,0.0,0.0,1.0
36.0,0.2061176896095276,0.23614926636219025,0.5576419234275818,9.116411092691123e-05,0.0,0.0,0.0,1.0
36.099998474121094,0.17237389087677002,0.2184736281633377,0.6086616516113281,0.0004907677066512406,0.0,0.0,0.0,1.0
36.20000076293945,0.18613703548908234,0.24869246780872345,0.5639370679855347,0.001233381568454206,0.0,0.0,0.0,1.0
36.29999923706055,0.16334323585033417,0.2988704741001129,0.49150753021240234,0.04627881199121475,0.0,0.0,0.0,1.0
36.400001525878906,0.17814522981643677,0.28889361023902893,0.5325092673301697,0.00045188405783846974,0.0,0.0,0.0,1.0
36.5,0.14252902567386627,0.3241482377052307,0.4405234456062317,0.09279920160770416,0.0,0.0,0.0,1.0
36.599998474121094,0.14604270458221436,0.30992814898490906,0.5386382937431335,0.00539085827767849,0.0,0.0,0.0,1.0
36.70000076293945,0.1897096335887909,0.22561602294445038,0.5837586522102356,0.0009157596505247056,0.0,0.0,0.0,1.0
36.79999923706055,0.14172320067882538,0.2573176622390747,0.5805294513702393,0.02042962796986103,0.0,0.0,0.0,1.0
36.900001525878906,0.15478219091892242,0.28908297419548035,0.5558802485466003,0.0002545574097894132,0.0,0.0,0.0,1.0
37.0,0.23705732822418213,0.7186700105667114,0.04424910619854927,2.352299816266168e-05,0.0,0.0,0.0,1.0
37.099998474121094,0.1724221557378769,0.3431955575942993,0.48419010639190674,0.00019222362607251853,0.0,0.0,0.0,1.0
37.20000076293945,0.14768551290035248,0.36199501156806946,0.46256086230278015,0.027758600190281868,0.0,0.0,0.0,1.0
37.29999923706055,0.22587783634662628,0.3444751501083374,0.42947882413864136,0.00016811101522762328,0.0,0.0,0.0,1.0
37.400001525878906,0.19961991906166077,0.31978121399879456,0.48023897409439087,0.00035981766995973885,0.0,0.0,0.0,1.0
37.5,0.18217721581459045,0.2902844548225403,0.527485191822052,5.3159688832238317e-05,0.0,0.0,0.0,1.0
37.599998474121094,0.1640157550573349,0.2891773283481598,0.546806275844574,6.302668111857201e-07,0.0,0.0,0.0,1.0
37.70000076293945,0.1786482036113739,0.30955371260643005,0.5116934180259705,0.0001046294200932607,0.0,0.0,0.0,1.0
37.79999923706055,0.2416624128818512,0.37291449308395386,0.38524553179740906,0.00017756818851921707,0.0,0.0,0.0,1.0
37.900001525878906,0.3033025860786438,0.3988662660121918,0.2977449595928192,8.626173075754195e-05,0.0,0.0,0.0,1.0
38.0,0.2054639458656311,0.30691683292388916,0.48761609196662903,3.0963133212935645e-06,0.0,0.0,0.0,1.0
38.099998474121094,0.2389293760061264,0.2355843037366867,0.5254493951797485,3.6951292713638395e-05,0.0,0.0,0.0,1.0
38.20000076293945,0.29062366485595703,0.32710617780685425,0.3822508454322815,1.9332806914462708e-05,0.0,0.0,0.0,1.0
38.29999923706055,0.30252206325531006,0.3364593982696533,0.3607039451599121,0.0003146338858641684,0.0,0.0,0.0,1.0
38.400001525878906,0.28862273693084717,0.3983476161956787,0.31295299530029297,7.667915633646771e-05,0.0,0.0,0.0,1.0
38.5,0.24399971961975098,0.44325798749923706,0.3125569522380829,0.00018530443776398897,0.0,0.0,0.0,1.0
38.599998474121094,0.24187931418418884,0.4588102102279663,0.2991371750831604,0.00017330877017229795,0.0,0.0,0.0,1.0
38.70000076293945,0.2602798342704773,0.47878628969192505,0.26082050800323486,0.00011335209273966029,0.0,0.0,0.0,1.0
38.79999923706055,0.23275230824947357,0.42350998520851135,0.31267720460891724,0.031060492619872093,0.0,0.0,0.0,1.0
38.900001525878906,0.28576481342315674,0.419699102640152,0.2944582998752594,7.786745845805854e-05,0.0,0.0,0.0,1.0
39.0,0.3532969355583191,0.5085205435752869,0.13719680905342102,0.0009856681572273374,0.0,0.0,0.0,1.0
39.099998474121094,0.3195275366306305,0.33053678274154663,0.3473204970359802,0.002615257166326046,0.0,0.0,0.0,1.0
39.20000076293945,0.26274970173835754,0.43654537200927734,0.27042922377586365,0.030275650322437286,0.0,0.0,0.0,1.0
39.29999923706055,0.27202335000038147,0.4422522187232971,0.2617220878601074,0.02400239370763302,0.0,0.0,0.0,1.0
39.400001525878906,0.3018788695335388,0.3694748878479004,0.3268873691558838,0.0017588683404028416,0.0,0.0,0.0,1.0
39.5,0.26547372341156006,0.433663547039032,0.3003532886505127,0.000509413075633347,0.0,0.0,0.0,1.0
39.599998474121094,0.19744566082954407,0.44778403639793396,0.35470229387283325,6.803437281632796e-05,0.0,0.0,0.0,1.0
39.70000076293945,0.22971950471401215,0.4073256552219391,0.3626590371131897,0.0002957708784379065,0.0,0.0,0.0,1.0
39.79999923706055,0.2313603013753891,0.38966113328933716,0.3788730800151825,0.00010543851385591552,0.0,0.0,0.0,1.0
39.900001525878906,0.2302810698747635,0.3492344915866852,0.4196660816669464,0.0008183961035683751,0.0,0.0,0.0,1.0
40.0,0.18584467470645905,0.3197613060474396,0.49419912695884705,0.00019483086362015456,0.0,0.0,0.0,1.0
40.099998474121094,0.2256462275981903,0.23635977506637573,0.5372486710548401,0.0007452889694832265,0.0,0.0,0.0,1.0
40.20000076293945,0.24844543635845184,0.3170304000377655,0.43290621042251587,0.0016179592348635197,0.0,0.0,0.0,1.0
40.29999923706055,0.22588013112545013,0.3369406759738922,0.4370194375514984,0.00015971089305821806,0.0,0.0,0.0,1.0
40.400001525878906,0.2333192378282547,0.3564866781234741,0.40966302156448364,0.0005310392007231712,0.0,0.0,0.0,1.0
40.5,0.23157647252082825,0.3262365162372589,0.4419025480747223,0.00028450795798562467,0.0,0.0,0.0,1.0
40.599998474121094,0.21851035952568054,0.33870410919189453,0.4419691860675812,0.000816319661680609,0.0,0.0,0.0,1.0
40.70000076293945,0.22404299676418304,0.3590262532234192,0.4161474406719208,0.0007833560812287033,0.0,0.0,0.0,1.0
40.79999923706055,0.2434430718421936,0.3689475953578949,0.3865121901035309,0.0010970232542604208,0.0,0.0,0.0,1.0
40.900001525878906,0.1950075477361679,0.20409192144870758,0.3091583847999573,0.29174214601516724,0.0,0.0,0.0,1.0
41.0,0.3010237514972687,0.06481154263019562,0.5600571632385254,0.07410750538110733,0.0,0.0,0.0,1.0
41.099998474121094,0.18812891840934753,0.26903852820396423,0.2544253170490265,0.28840726613998413,0.0,0.0,0.0,1.0
41.20000076293945,0.23103061318397522,0.3260838985443115,0.4425053596496582,0.00038008441333658993,0.0,0.0,0.0,1.0
41.29999923706055,0.25182053446769714,0.3166257441043854,0.43111518025398254,0.0004385371576063335,0.0,0.0,0.0,1.0
41.400001525878906,0.23607006669044495,0.3019197881221771,0.4615825414657593,0.000427693739766255,0.0,0.0,0.0,1.0
41.5,0.17170269787311554,0.2667023241519928,0.20169873535633087,0.3598962128162384,0.0,0.0,0.0,1.0
41.599998474121094,0.18985354900360107,0.36889001727104187,0.3793938159942627,0.061862558126449585,0.0,0.0,0.0,1.0
41.70000076293945,0.24286159873008728,0.4193199872970581,0.33660417795181274,0.0012142066843807697,0.0,0.0,0.0,1.0
41.79999923706055,0.2858656048774719,0.3528030514717102,0.35971754789352417,0.0016137826023623347,0.0,0.0,0.0,1.0
41.900001525878906,0.2800847291946411,0.41119369864463806,0.30851542949676514,0.00020603886514436454,0.0,0.0,0.0,1.0
42.0,0.2777279317378998,0.40733563899993896,0.3149183392524719,1.8178541722591035e-05,0.0,0.0,0.0,1.0
42.099998474121094,0.24701684713363647,0.36975395679473877,0.3832181692123413,1.1081187949457671e-05,0.0,0.0,0.0,1.0
42.20000076293945,0.26837602257728577,0.39196527004241943,0.33880382776260376,0.0008548600599169731,0.0,0.0,0.0,1.0
42.29999923706055,0.2890886962413788,0.396998792886734,0.3138602674007416,5.221068568062037e-05,0.0,0.0,0.0,1.0
42.400001525878906,0.2992483377456665,0.35891929268836975,0.3417314887046814,0.00010087184637086466,0.0,0.0,0.0,1.0
42.5,0.2731322944164276,0.3664197623729706,0.3601669371128082,0.0002809894212987274,0.0,0.0,0.0,1.0
42.599998474121094,0.3035781681537628,0.32471925020217896,0.3716340661048889,6.846342876087874e-05,0.0,0.0,0.0,1.0
42.70000076293945,0.2945394515991211,0.3229950964450836,0.3823740482330322,9.144288924289867e-05,0.0,0.0,0.0,1.0
42.79999923706055,0.28166627883911133,0.36140188574790955,0.3569298982620239,1.94388644558785e-06,0.0,0.0,0.0,1.0
42.900001525878906,0.2141542136669159,0.2910040020942688,0.4946218729019165,0.00021993854898028076,0.0,0.0,0.0,1.0
43.0,0.28640490770339966,0.3763343095779419,0.33724096417427063,1.9736293324967846e-05,0.0,0.0,0.0,1.0
43.099998474121094,0.21290737390518188,0.4812018573284149,0.30501294136047363,0.0008777847979217768,0.0,0.0,0.0,1.0
43.20000076293945,0.1363317370414734,0.4623599052429199,0.39545324444770813,0.005855170078575611,0.0,0.0,0.0,1.0
43.29999923706055,0.11546841263771057,0.38176214694976807,0.40819841623306274,0.09457101672887802,0.0,0.0,0.0,1.0
43.400001525878906,0.05388810858130455,0.07242148369550705,0.508320152759552,0.3653702735900879,0.0,0.0,0.0,1.0
43.5,0.01267316099256277,0.009913335554301739,0.21445493400096893,0.7629585266113281,0.0,0.0,0.0,1.0
43.599998474121094,0.04306502640247345,0.04252175986766815,0.9143863916397095,2.6833959054783918e-05,0.0,0.0,0.0,1.0
43.70000076293945,0.006692861206829548,0.009708382189273834,0.9331555962562561,0.050443168729543686,0.0,0.0,0.0,1.0
43.79999923706055,0.00030135849374346435,0.006199325900524855,0.9295442700386047,0.06395506858825684,0.0,0.0,0.0,1.0
43.900001525878906,0.0006358068785630167,0.016415199264883995,0.9817765355110168,0.0011724651558324695,0.0,0.0,0.0,1.0
44.0,0.00024329195730388165,0.009003846906125546,0.9787546992301941,0.011998255737125874,0.0,0.0,0.0,1.0
44.099998474121094,0.00023023842368274927,0.01965538039803505,0.9727679491043091,0.0073464722372591496,0.0,0.0,0.0,1.0
44.20000076293945,0.0001862567150965333,0.10223069041967392,0.8945034742355347,0.0030795717611908913,0.0,0.0,0.0,1.0
44.29999923706055,0.00042957518598996103,0.1540072113275528,0.845562756061554,5.409881964624219e-07,0.0,0.0,0.0,1.0
44.400001525878906,0.0002394610201008618,0.11981722712516785,0.8790900707244873,0.0008532486972399056,0.0,0.0,0.0,1.0
44.5,0.0019048021640628576,0.06253977119922638,0.9343997240066528,0.001155673642642796,0.0,0.0,0.0,1.0
44.599998474121094,0.01678469218313694,0.02439327910542488,0.9587820768356323,3.988687240052968e-05,0.0,0.0,0.0,1.0
44.70000076293945,0.01706262305378914,0.00686222780495882,0.9708879590034485,0.005187157541513443,0.0,0.0,0.0,1.0
44.79999923706055,0.013938003219664097,0.007759324740618467,0.9758778810501099,0.0024248722475022078,0.0,0.0,0.0,1.0
44.900001525878906,0.017407670617103577,0.011563144624233246,0.897925615310669,0.07310362905263901,0.0,0.0,0.0,1.0
45.0,0.0003036443085875362,0.010951313190162182,0.9855350255966187,0.003210049821063876,0.0,0.0,0.0,1.0
45.099998474121094,0.0017209510551765561,0.08010686933994293,0.9176143407821655,0.0005579101853072643,0.0,0.0,0.0,1.0
45.20000076293945,0.0004952215822413564,0.028419772163033485,0.9688180685043335,0.002267005154863,0.0,0.0,0.0,1.0
45.29999923706055,0.000180586168426089,0.007452925201505423,0.7508350014686584,0.24153156578540802,0.0,0.0,0.0,1.0
45.400001525878906,0.00011230781092308462,0.016632389277219772,0.9577675461769104,0.025487836450338364,0.0,0.0,0.0,1.0
45.5,0.0006356400554068387,0.13950243592262268,0.8585292100906372,0.001332694897428155,0.0,0.0,0.0,1.0
45.599998474121094,0.0015340126119554043,0.3655034303665161,0.6302433013916016,0.0027192775160074234,0.0,0.0,0.0,1.0
45.70000076293945,0.0037228174041956663,0.8461953401565552,0.14852599799633026,0.0015558369923382998,0.0,0.0,0.0,1.0
45.79999923706055,0.012256603688001633,0.5981743335723877,0.14210054278373718,0.2474685162305832,0.0,0.0,0.0,1.0
45.900001525878906,0.00582094257697463,0.9128549098968506,0.0795019119977951,0.001822218531742692,0.0,0.0,0.0,1.0
46.0,0.00442986935377121,0.7836066484451294,0.00489161117002368,0.20707190036773682,0.0,0.0,0.0,1.0
46.099998474121094,0.096512570977211,0.8380269408226013,0.061881132423877716,0.003579340875148773,0.0,0.0,0.0,1.0
46.20000076293945,0.05817783996462822,0.4789653718471527,0.11446423083543777,0.3483925759792328,0.0,0.0,0.0,1.0
46.29999923706055,0.05856715515255928,0.5537905693054199,0.3876359164714813,6.338890216284199e-06,0.0,0.0,0.0,1.0
46.400001525878906,0.05296982452273369,0.5808530449867249,0.3587716817855835,0.007405505049973726,0.0,0.0,0.0,1.0
46.5,0.0635637566447258,0.7036487460136414,0.23219457268714905,0.0005929354811087251,0.0,0.0,0.0,1.0
