t,k,g_s1,w_s1,cov_scale_s1,fault_active_s1,valid_s1,gate_target_s1,gate_supervision_mask_s1,g_s2,w_s2,cov_scale_s2,fault_active_s2,valid_s2,gate_target_s2,gate_supervision_mask_s2,g_s3,w_s3,cov_scale_s3,fault_active_s3,valid_s3,gate_target_s3,gate_supervision_mask_s3,g_s4,w_s4,cov_scale_s4,fault_active_s4,valid_s4,gate_target_s4,gate_supervision_mask_s4
57.70000076293945,577,0.39178934693336487,0.003189845010638237,5.169222831726074,0.0,1.0,0.800000011920929,1.0,0.4048020541667938,0.06343549489974976,5.147421836853027,0.0,1.0,0.800000011920929,1.0,0.40666186809539795,0.8026561737060547,5.128904342651367,0.0,1.0,0.800000011920929,1.0,0.1280442476272583,0.13071848452091217,5.179079532623291,1.0,1.0,0.20000000298023224,1.0
57.79999923706055,578,0.39205417037010193,1.4585434655600693e-05,5.151832103729248,0.0,1.0,0.800000011920929,1.0,0.4043199121952057,0.00033271347638219595,5.130475997924805,0.0,1.0,0.800000011920929,1.0,0.40738072991371155,0.002749793929979205,5.111572265625,0.0,1.0,0.800000011920929,1.0,0.40840041637420654,0.9969028830528259,5.160895824432373,1.0,1.0,0.20000000298023224,1.0
57.900001525878906,579,0.39176660776138306,0.001304436824284494,5.171393394470215,0.0,1.0,0.800000011920929,1.0,0.3869481086730957,0.014596028253436089,5.154421806335449,0.0,1.0,0.800000011920929,1.0,0.4061770737171173,0.29404717683792114,5.131405830383301,0.0,1.0,0.800000011920929,1.0,0.3224741220474243,0.6900523900985718,5.175657749176025,1.0,1.0,0.20000000298023224,1.0
58.0,580,0.39256465435028076,0.0008700767648406327,5.158341884613037,0.0,1.0,0.800000011920929,1.0,0.40630072355270386,0.03997114300727844,5.135812282562256,0.0,1.0,0.800000011920929,1.0,0.4063783288002014,0.8906740546226501,5.118362903594971,0.0,1.0,0.800000011920929,1.0,0.11169826984405518,0.06848467141389847,5.181145668029785,1.0,1.0,0.20000000298023224,1.0
58.099998474121094,581,0.3891347050666809,0.0009190216660499573,5.178992748260498,0.0,1.0,0.800000011920929,1.0,0.4049656093120575,0.041148606687784195,5.15780782699585,0.0,1.0,0.800000011920929,1.0,0.40603283047676086,0.9459596276283264,5.141377925872803,0.0,1.0,0.800000011920929,1.0,0.12673860788345337,0.01197273563593626,5.183782577514648,1.0,1.0,0.20000000298023224,1.0
58.20000076293945,582,0.3931131958961487,9.645484169595875e-06,5.157476902008057,0.0,1.0,0.800000011920929,1.0,0.4054175615310669,0.0002541935828048736,5.137131690979004,0.0,1.0,0.800000011920929,1.0,0.4063090980052948,0.0026102408301085234,5.118845462799072,0.0,1.0,0.800000011920929,1.0,0.41011857986450195,0.9971259236335754,5.162611484527588,1.0,1.0,0.20000000298023224,1.0
58.29999923706055,583,0.39277908205986023,0.0024172405246645212,5.206133842468262,0.0,1.0,0.800000011920929,1.0,0.40509146451950073,0.05275694653391838,5.185618877410889,0.0,1.0,0.800000011920929,1.0,0.4058400094509125,0.9131980538368225,5.1691107749938965,0.0,1.0,0.800000011920929,1.0,0.07910104840993881,0.0316278375685215,5.18458366394043,1.0,1.0,0.20000000298023224,1.0
58.400001525878906,584,0.39122670888900757,3.439158899709582e-05,5.181787967681885,0.0,1.0,0.800000011920929,1.0,0.4049331843852997,0.0005130573990754783,5.161457538604736,0.0,1.0,0.800000011920929,1.0,0.4052716791629791,0.006314353086054325,5.14311408996582,0.0,1.0,0.800000011920929,1.0,0.4120238721370697,0.9931381344795227,5.165715217590332,1.0,1.0,0.20000000298023224,1.0
58.5,585,0.38855892419815063,0.0017852602759376168,5.179474353790283,0.0,1.0,0.800000011920929,1.0,0.40511852502822876,0.04061993956565857,5.159178256988525,0.0,1.0,0.800000011920929,1.0,0.4052044451236725,0.9276708960533142,5.141170024871826,0.0,1.0,0.800000011920929,1.0,0.13284121453762054,0.029923858121037483,5.181422710418701,1.0,1.0,0.20000000298023224,1.0
58.599998474121094,586,0.3914552927017212,1.4968863979447633e-05,5.163137912750244,0.0,1.0,0.800000011920929,1.0,0.40519338846206665,0.0002862773253582418,5.142739295959473,0.0,1.0,0.800000011920929,1.0,0.4061078727245331,0.005642605479806662,5.124611854553223,0.0,1.0,0.800000011920929,1.0,0.40971800684928894,0.9940561056137085,5.163038730621338,1.0,1.0,0.20000000298023224,1.0
58.70000076293945,587,0.3913901746273041,0.0006271996535360813,5.163110733032227,0.0,1.0,0.800000011920929,1.0,0.4059301018714905,0.008688929490745068,5.141999244689941,0.0,1.0,0.800000011920929,1.0,0.4058636724948883,0.982417106628418,5.123344898223877,0.0,1.0,0.800000011920929,1.0,0.12688285112380981,0.008266778662800789,5.185163497924805,1.0,1.0,0.20000000298023224,1.0
58.79999923706055,588,0.39240995049476624,0.0004045029927510768,5.143620014190674,0.0,1.0,0.800000011920929,1.0,0.4045543670654297,0.0030663181096315384,5.122243881225586,0.0,1.0,0.800000011920929,1.0,0.40097105503082275,0.1993938833475113,5.103650093078613,0.0,1.0,0.800000011920929,1.0,0.3605635166168213,0.7971352934837341,5.17252254486084,1.0,1.0,0.20000000298023224,1.0
58.900001525878906,589,0.3926413357257843,0.00012479635188356042,5.148552417755127,0.0,1.0,0.800000011920929,1.0,0.4048430919647217,0.001435910351574421,5.127871990203857,0.0,1.0,0.800000011920929,1.0,0.4064886271953583,0.9965302348136902,5.10368537902832,0.0,1.0,0.800000011920929,1.0,0.10207592695951462,0.00190901814494282,5.186428546905518,1.0,1.0,0.20000000298023224,1.0
