fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4,k,t,valid_s1,valid_s2,valid_s3,valid_s4,w_s1,w_s2,w_s3,w_s4
0.0,0.0,0.0,0.0,213,21.299999237060547,1.0,1.0,1.0,1.0,0.08312513679265976,0.06334739923477173,0.3293135464191437,0.5242139101028442
0.0,0.0,0.0,0.0,214,21.399999618530273,1.0,1.0,1.0,1.0,0.10967876762151718,0.06622779369354248,0.2213696539402008,0.6027237772941589
0.0,0.0,0.0,0.0,215,21.5,1.0,1.0,1.0,1.0,0.23404239118099213,0.027469510212540627,0.19277669489383698,0.5457114577293396
0.0,0.0,0.0,0.0,216,21.600000381469727,1.0,1.0,1.0,1.0,0.15744280815124512,0.03546254336833954,0.23550006747245789,0.5715945959091187
0.0,0.0,0.0,0.0,217,21.700000762939453,1.0,1.0,1.0,1.0,0.17081820964813232,0.028337618336081505,0.3125474452972412,0.4882967472076416
0.0,0.0,0.0,0.0,218,21.799999237060547,1.0,1.0,1.0,1.0,0.09197944402694702,0.02506284788250923,0.2861297130584717,0.5968279838562012
0.0,0.0,0.0,0.0,219,21.899999618530273,1.0,1.0,1.0,1.0,0.1587476283311844,0.006738455966114998,0.24785448610782623,0.5866594910621643
0.0,0.0,0.0,0.0,220,22.0,1.0,1.0,1.0,1.0,0.24211297929286957,0.0015890985960140824,0.23884905874729156,0.5174488425254822
0.0,0.0,0.0,0.0,221,22.100000381469727,1.0,1.0,1.0,1.0,0.34647634625434875,0.0019344412721693516,0.2773817777633667,0.374207466840744
0.0,0.0,0.0,0.0,222,22.200000762939453,1.0,1.0,1.0,1.0,0.320351779460907,0.001636744593270123,0.245200976729393,0.43281057476997375
0.0,0.0,0.0,0.0,223,22.299999237060547,1.0,1.0,1.0,1.0,0.25058236718177795,0.010217205621302128,0.24966830015182495,0.4895322024822235
0.0,0.0,0.0,0.0,224,22.399999618530273,1.0,1.0,1.0,1.0,0.2746109366416931,0.006520015653222799,0.21976564824581146,0.4991033673286438
0.0,0.0,0.0,0.0,225,22.5,1.0,1.0,1.0,1.0,0.39815446734428406,0.011937396600842476,0.22065986692905426,0.36924827098846436
0.0,0.0,0.0,0.0,226,22.600000381469727,1.0,1.0,1.0,1.0,0.577904462814331,0.010781766846776009,0.19847287237644196,0.2128409892320633
0.0,0.0,0.0,0.0,227,22.700000762939453,1.0,1.0,1.0,1.0,0.5573258996009827,0.004970208276063204,0.16180546581745148,0.27589842677116394
0.0,0.0,0.0,0.0,228,22.799999237060547,1.0,1.0,1.0,1.0,0.7181431651115417,0.004746341612190008,0.10534684360027313,0.17176364362239838
0.0,0.0,0.0,0.0,229,22.899999618530273,1.0,1.0,1.0,1.0,0.8155398368835449,0.008606254123151302,0.09468691051006317,0.08116691559553146
0.0,0.0,0.0,0.0,230,23.0,1.0,1.0,1.0,1.0,0.7785044312477112,0.002437329152598977,0.1267329752445221,0.09232523292303085
0.0,0.0,0.0,0.0,231,23.100000381469727,1.0,1.0,1.0,1.0,0.8644344210624695,0.003875494934618473,0.09989239275455475,0.03179771825671196
0.0,0.0,0.0,0.0,232,23.200000762939453,1.0,1.0,1.0,1.0,0.8714097738265991,0.002327379770576954,0.0987228974699974,0.027539929375052452
0.0,0.0,0.0,0.0,233,23.299999237060547,1.0,1.0,1.0,1.0,0.8176653385162354,0.000684224592987448,0.1123218759894371,0.0693284347653389
0.0,0.0,0.0,0.0,234,23.399999618530273,1.0,1.0,1.0,1.0,0.7350253462791443,0.00453098164871335,0.16754372417926788,0.09289991855621338
0.0,0.0,0.0,0.0,235,23.5,1.0,1.0,1.0,1.0,0.8011134266853333,0.01640881784260273,0.14226628839969635,0.04021140933036804
0.0,0.0,0.0,0.0,236,23.600000381469727,1.0,1.0,1.0,1.0,0.7588629126548767,0.006751880515366793,0.1367403268814087,0.09764489531517029
0.0,0.0,0.0,0.0,237,23.700000762939453,1.0,1.0,1.0,1.0,0.7866476774215698,0.009346652776002884,0.11891473084688187,0.08509092777967453
0.0,0.0,0.0,0.0,238,23.799999237060547,1.0,1.0,1.0,1.0,0.6841385364532471,0.0018405454466119409,0.08544985204935074,0.22857101261615753
0.0,0.0,0.0,0.0,239,23.899999618530273,1.0,1.0,1.0,1.0,0.5789703726768494,0.002592297736555338,0.09792531281709671,0.3205120265483856
0.0,0.0,0.0,0.0,240,24.0,1.0,1.0,1.0,1.0,0.43512091040611267,0.0010792482644319534,0.09373105317354202,0.4700688421726227
0.0,0.0,0.0,0.0,241,24.100000381469727,1.0,1.0,1.0,1.0,0.4772699177265167,0.00022282032296061516,0.10821160674095154,0.41429564356803894
0.0,0.0,0.0,0.0,242,24.200000762939453,1.0,1.0,1.0,1.0,0.47513753175735474,0.0013016904704272747,0.13948078453540802,0.38408005237579346
0.0,0.0,0.0,0.0,243,24.299999237060547,1.0,1.0,1.0,1.0,0.534449577331543,0.0017165105091407895,0.1706041395664215,0.2932298183441162
0.0,0.0,0.0,0.0,244,24.399999618530273,1.0,1.0,1.0,1.0,0.6796565651893616,0.001911638886667788,0.16003704071044922,0.15839476883411407
0.0,0.0,0.0,0.0,245,24.5,1.0,1.0,1.0,1.0,0.70472651720047,0.007141598500311375,0.18934491276741028,0.09878700226545334
0.0,0.0,0.0,0.0,246,24.600000381469727,1.0,1.0,1.0,1.0,0.6567054390907288,0.0101866964250803,0.2084466516971588,0.1246611475944519
0.0,0.0,0.0,0.0,247,24.700000762939453,1.0,1.0,1.0,1.0,0.5997695326805115,0.010050218552350998,0.18360166251659393,0.2065785825252533
0.0,0.0,0.0,0.0,248,24.799999237060547,1.0,1.0,1.0,1.0,0.5778421759605408,0.05441860854625702,0.18881264328956604,0.17892658710479736
0.0,0.0,0.0,0.0,249,24.899999618530273,1.0,1.0,1.0,1.0,0.5338736176490784,0.18964819610118866,0.20338520407676697,0.07309301942586899
0.0,0.0,0.0,0.0,250,25.0,1.0,1.0,1.0,1.0,0.5929941534996033,0.1360066533088684,0.18687739968299866,0.08412178605794907
0.0,0.0,0.0,0.0,251,25.100000381469727,1.0,1.0,1.0,1.0,0.5753825306892395,0.16730284690856934,0.13774141669273376,0.11957324296236038
0.0,0.0,0.0,0.0,252,25.200000762939453,1.0,1.0,1.0,1.0,0.734473705291748,0.0965038314461708,0.09259887784719467,0.07642356306314468
0.0,0.0,0.0,0.0,253,25.299999237060547,1.0,1.0,1.0,1.0,0.6442038416862488,0.10015486180782318,0.12444140017032623,0.13119986653327942
0.0,0.0,0.0,0.0,254,25.399999618530273,1.0,1.0,1.0,1.0,0.6530664563179016,0.18557412922382355,0.07101985067129135,0.0903395414352417
0.0,0.0,0.0,0.0,255,25.5,1.0,1.0,1.0,1.0,0.5805734395980835,0.17071612179279327,0.11510585993528366,0.13360461592674255
0.0,0.0,0.0,0.0,256,25.600000381469727,1.0,1.0,1.0,1.0,0.4502272605895996,0.23786933720111847,0.12936678528785706,0.18253664672374725
0.0,0.0,0.0,0.0,257,25.700000762939453,1.0,1.0,1.0,1.0,0.6337133646011353,0.06400320678949356,0.05307428911328316,0.2492092400789261
0.0,0.0,0.0,0.0,258,25.799999237060547,1.0,1.0,1.0,1.0,0.2518838942050934,0.12557752430438995,0.10205798596143723,0.5204805731773376
0.0,0.0,0.0,0.0,259,25.899999618530273,1.0,1.0,1.0,1.0,0.19942167401313782,0.08481363207101822,0.15077735483646393,0.5649873614311218
0.0,0.0,0.0,0.0,260,26.0,1.0,1.0,1.0,1.0,0.08680380880832672,0.08455010503530502,0.12032773345708847,0.7083183526992798
0.0,0.0,0.0,0.0,261,26.100000381469727,1.0,1.0,1.0,1.0,0.04308571666479111,0.050460007041692734,0.13232310116291046,0.774131178855896
0.0,0.0,0.0,0.0,262,26.200000762939453,1.0,1.0,1.0,1.0,0.0336233414709568,0.023536717519164085,0.11342047154903412,0.8294194340705872
0.0,0.0,0.0,0.0,263,26.299999237060547,1.0,1.0,1.0,1.0,0.032168854027986526,0.007882474921643734,0.11114677041769028,0.8488019108772278
0.0,0.0,0.0,0.0,264,26.399999618530273,1.0,1.0,1.0,1.0,0.020858652889728546,0.012350425124168396,0.18599626421928406,0.7807946801185608
0.0,0.0,0.0,0.0,265,26.5,1.0,1.0,1.0,1.0,0.008084594272077084,0.012858178466558456,0.19991186261177063,0.779145359992981
0.0,0.0,0.0,0.0,266,26.600000381469727,1.0,1.0,1.0,1.0,0.031702931970357895,0.006805168464779854,0.16905465722084045,0.7924373149871826
0.0,0.0,0.0,0.0,267,26.700000762939453,1.0,1.0,1.0,1.0,0.04246080294251442,0.00519179692491889,0.2074805498123169,0.7448667883872986
0.0,0.0,0.0,0.0,268,26.799999237060547,1.0,1.0,1.0,1.0,0.036555781960487366,0.008649568073451519,0.15137161314487457,0.8034231066703796
0.0,0.0,0.0,0.0,269,26.899999618530273,1.0,1.0,1.0,1.0,0.047492798417806625,0.015935547649860382,0.14893685281276703,0.7876347899436951
0.0,0.0,0.0,0.0,270,27.0,1.0,1.0,1.0,1.0,0.020586207509040833,0.02765742316842079,0.1152946725487709,0.8364616632461548
0.0,0.0,0.0,0.0,271,27.100000381469727,1.0,1.0,1.0,1.0,0.01904745027422905,0.04143240675330162,0.08785305172204971,0.851667046546936
0.0,0.0,0.0,0.0,272,27.200000762939453,1.0,1.0,1.0,1.0,0.06128654628992081,0.043254900723695755,0.04225483909249306,0.8532037734985352
0.0,0.0,0.0,0.0,273,27.299999237060547,1.0,1.0,1.0,1.0,0.1271180808544159,0.029483867809176445,0.02862911857664585,0.81476891040802
0.0,0.0,0.0,0.0,274,27.399999618530273,1.0,1.0,1.0,1.0,0.10063536465167999,0.03235746920108795,0.03289160877466202,0.8341155052185059
0.0,0.0,0.0,0.0,275,27.5,1.0,1.0,1.0,1.0,0.07341215014457703,0.02258053980767727,0.02678847312927246,0.8772188425064087
0.0,0.0,0.0,0.0,276,27.600000381469727,1.0,1.0,1.0,1.0,0.07177946716547012,0.03154529631137848,0.02470056340098381,0.8719746470451355
0.0,0.0,0.0,0.0,277,27.700000762939453,1.0,1.0,1.0,1.0,0.05132381245493889,0.03992287069559097,0.024365663528442383,0.8843876719474792
0.0,0.0,0.0,0.0,278,27.799999237060547,1.0,1.0,1.0,1.0,0.08363504707813263,0.013735794462263584,0.04199470579624176,0.8606345057487488
0.0,0.0,0.0,0.0,279,27.899999618530273,1.0,1.0,1.0,1.0,0.08290674537420273,0.03217233344912529,0.027134018018841743,0.8577869534492493
0.0,0.0,0.0,0.0,280,28.0,1.0,1.0,1.0,1.0,0.05796106532216072,0.0440366268157959,0.022285709157586098,0.8757165670394897
0.0,0.0,0.0,0.0,281,28.100000381469727,1.0,1.0,1.0,1.0,0.04309578984975815,0.03742799162864685,0.01706845499575138,0.9024078249931335
0.0,0.0,0.0,0.0,282,28.200000762939453,1.0,1.0,1.0,1.0,0.02149837277829647,0.03307301178574562,0.014458894729614258,0.9309697151184082
0.0,0.0,0.0,0.0,283,28.299999237060547,1.0,1.0,1.0,1.0,0.0022362330928444862,0.03308761864900589,0.012995908968150616,0.9516801834106445
0.0,0.0,0.0,0.0,284,28.399999618530273,1.0,1.0,1.0,1.0,0.0008262794581241906,0.024458177387714386,0.01244331244379282,0.9622722268104553
0.0,0.0,0.0,0.0,285,28.5,1.0,1.0,1.0,1.0,0.0014991600764915347,0.028175076469779015,0.009482938796281815,0.9608429074287415
0.0,0.0,0.0,0.0,286,28.600000381469727,1.0,1.0,1.0,1.0,0.0018420423148199916,0.05242351070046425,0.01367966365069151,0.9320548176765442
0.0,0.0,0.0,0.0,287,28.700000762939453,1.0,1.0,1.0,1.0,0.0005221048486419022,0.041331250220537186,0.01974550262093544,0.9384011626243591
0.0,0.0,0.0,0.0,288,28.799999237060547,1.0,1.0,1.0,1.0,0.0002774275199044496,0.035624340176582336,0.03267277777194977,0.9314255118370056
0.0,0.0,0.0,0.0,289,28.899999618530273,1.0,1.0,1.0,1.0,0.0008270501857623458,0.02551453560590744,0.02191316708922386,0.9517452120780945
0.0,0.0,0.0,0.0,290,29.0,1.0,1.0,1.0,1.0,0.0006633075536228716,0.03771207481622696,0.01650739461183548,0.9451172351837158
0.0,0.0,0.0,0.0,291,29.100000381469727,1.0,1.0,1.0,1.0,0.00029380409978330135,0.03749138489365578,0.017971554771065712,0.9442432522773743
0.0,0.0,0.0,0.0,292,29.200000762939453,1.0,1.0,1.0,1.0,0.0002966401807498187,0.04174024239182472,0.02201705239713192,0.9359461069107056
0.0,0.0,0.0,0.0,293,29.299999237060547,1.0,1.0,1.0,1.0,0.00019114025053568184,0.03875457122921944,0.02330547757446766,0.9377488493919373
0.0,0.0,0.0,0.0,294,29.399999618530273,1.0,1.0,1.0,1.0,3.636541441665031e-05,0.05409785360097885,0.01963214762508869,0.9262336492538452
0.0,0.0,0.0,0.0,295,29.5,1.0,1.0,1.0,1.0,4.875761806033552e-05,0.1035485491156578,0.013662641867995262,0.8827400207519531
0.0,0.0,0.0,0.0,296,29.600000381469727,1.0,1.0,1.0,1.0,2.492385647201445e-05,0.19603638350963593,0.03080897033214569,0.7731297612190247
0.0,0.0,0.0,0.0,297,29.700000762939453,1.0,1.0,1.0,1.0,2.107536420226097e-05,0.18713989853858948,0.04060235247015953,0.772236704826355
0.0,0.0,0.0,0.0,298,29.799999237060547,1.0,1.0,1.0,1.0,4.424491180543555e-06,0.14129211008548737,0.058412421494722366,0.8002910614013672
0.0,0.0,0.0,0.0,299,29.899999618530273,1.0,1.0,1.0,1.0,2.3144621081883088e-05,0.05375979468226433,0.0676937997341156,0.8785232305526733
0.0,0.0,0.0,1.0,300,30.0,1.0,1.0,1.0,1.0,0.00045718406909145415,0.15292580425739288,0.0844356119632721,0.7621814012527466
0.0,0.0,0.0,1.0,301,30.100000381469727,1.0,1.0,1.0,1.0,1.2938348845636938e-05,0.010670333169400692,0.009052202105522156,0.9802645444869995
0.0,0.0,0.0,1.0,302,30.200000762939453,1.0,1.0,1.0,1.0,3.728228330146521e-05,0.01222486887127161,0.017173927277326584,0.9705638885498047
0.0,0.0,0.0,1.0,303,30.299999237060547,1.0,1.0,1.0,1.0,0.00010454204311827198,0.12980197370052338,0.14632605016231537,0.7237674593925476
0.0,0.0,0.0,1.0,304,30.399999618530273,1.0,1.0,1.0,1.0,0.005129978526383638,0.08257538825273514,0.18894486129283905,0.7233498096466064
0.0,0.0,0.0,1.0,305,30.5,1.0,1.0,1.0,1.0,0.0001284773607039824,0.03549082949757576,0.03251558169722557,0.9318651556968689
0.0,0.0,0.0,1.0,306,30.600000381469727,1.0,1.0,1.0,1.0,0.0007845285581424832,0.10877413302659988,0.17470869421958923,0.7157326936721802
0.0,0.0,0.0,1.0,307,30.700000762939453,1.0,1.0,1.0,1.0,0.0016077968757599592,0.018644163385033607,0.09237530827522278,0.8873727321624756
0.0,0.0,0.0,1.0,308,30.799999237060547,1.0,1.0,1.0,1.0,0.0032761278562247753,0.008776608854532242,0.07566461712121964,0.9122827053070068
0.0,0.0,0.0,1.0,309,30.899999618530273,1.0,1.0,1.0,1.0,0.004062958527356386,0.00818988773971796,0.023367157205939293,0.9643799662590027
0.0,0.0,0.0,1.0,310,31.0,1.0,1.0,1.0,1.0,0.004593286197632551,0.012513693422079086,0.01029301155358553,0.972599983215332
0.0,0.0,0.0,1.0,311,31.100000381469727,1.0,1.0,1.0,1.0,0.00307769188657403,0.02059113048017025,0.004660522099584341,0.9716706871986389
0.0,0.0,0.0,1.0,312,31.200000762939453,1.0,1.0,1.0,1.0,0.003045080229640007,0.055899836122989655,0.00663889991119504,0.9344161748886108
0.0,0.0,0.0,1.0,313,31.299999237060547,1.0,1.0,1.0,1.0,0.015587319619953632,0.09423766285181046,0.006867089308798313,0.8833079934120178
0.0,0.0,0.0,1.0,314,31.399999618530273,1.0,1.0,1.0,1.0,0.01188378594815731,0.019849734380841255,0.00862209778279066,0.9596444368362427
0.0,0.0,0.0,1.0,315,31.5,1.0,1.0,1.0,1.0,0.044669464230537415,0.097763791680336,0.060690876096487045,0.7968757748603821
0.0,0.0,0.0,1.0,316,31.600000381469727,1.0,1.0,1.0,1.0,0.22106359899044037,0.26467135548591614,0.2786926031112671,0.2355724722146988
0.0,0.0,0.0,1.0,317,31.700000762939453,1.0,1.0,1.0,1.0,0.2853967845439911,0.10626651346683502,0.21045447885990143,0.3978821635246277
0.0,0.0,0.0,1.0,318,31.799999237060547,1.0,1.0,1.0,1.0,0.050670452415943146,0.023570779711008072,0.012735482305288315,0.9130232930183411
0.0,0.0,0.0,1.0,319,31.899999618530273,1.0,1.0,1.0,1.0,0.16513991355895996,0.06402170658111572,0.024620505049824715,0.7462178468704224
0.0,0.0,0.0,1.0,320,32.0,1.0,1.0,1.0,1.0,0.03092128410935402,0.043304961174726486,0.006236767861992121,0.9195370078086853
0.0,0.0,0.0,1.0,321,32.099998474121094,1.0,1.0,1.0,1.0,0.16756033897399902,0.4252117872238159,0.21208778023719788,0.19514009356498718
0.0,0.0,0.0,1.0,322,32.20000076293945,1.0,1.0,1.0,1.0,0.0058033159002661705,0.007262347266077995,0.01720142923295498,0.969732940196991
0.0,0.0,0.0,1.0,323,32.29999923706055,1.0,1.0,1.0,1.0,0.19963613152503967,0.2967225909233093,0.4978427290916443,0.005798602942377329
0.0,0.0,0.0,1.0,324,32.400001525878906,1.0,1.0,1.0,1.0,0.23231585323810577,0.43422186374664307,0.33343786001205444,2.439217860228382e-05
0.0,0.0,0.0,1.0,325,32.5,1.0,1.0,1.0,1.0,0.2850736081600189,0.3820837736129761,0.3328426778316498,1.6987886652941597e-08
0.0,0.0,0.0,1.0,326,32.599998474121094,1.0,1.0,1.0,1.0,0.4277369976043701,0.27561628818511963,0.2966466546058655,3.5661267272502073e-09
0.0,0.0,0.0,1.0,327,32.70000076293945,1.0,1.0,1.0,1.0,0.35508787631988525,0.36731675267219543,0.2775954306125641,1.4488637845033736e-08
0.0,0.0,0.0,1.0,328,32.79999923706055,1.0,1.0,1.0,1.0,0.4050688147544861,0.3325757384300232,0.2623554468154907,2.0968734304460668e-08
0.0,0.0,0.0,1.0,329,32.900001525878906,1.0,1.0,1.0,1.0,0.4131549894809723,0.3093821406364441,0.27745532989501953,7.524095963162836e-06
0.0,0.0,0.0,1.0,330,33.0,1.0,1.0,1.0,1.0,0.5817779302597046,0.27499279379844666,0.14322932064533234,1.3289544161312894e-12
0.0,0.0,0.0,1.0,331,33.099998474121094,1.0,1.0,1.0,1.0,0.6268682479858398,0.2593947649002075,0.11373694241046906,4.2682803951071793e-19
0.0,0.0,0.0,1.0,332,33.20000076293945,1.0,1.0,1.0,1.0,0.5971177220344543,0.22601869702339172,0.17686353623867035,2.1276215720331983e-14
0.0,0.0,0.0,1.0,333,33.29999923706055,1.0,1.0,1.0,1.0,0.35470110177993774,0.3496711850166321,0.2956276834011078,4.8967144252796676e-18
0.0,0.0,0.0,1.0,334,33.400001525878906,1.0,1.0,1.0,1.0,0.4579596519470215,0.3500652611255646,0.19197511672973633,3.760787459211298e-22
0.0,0.0,0.0,1.0,335,33.5,1.0,1.0,1.0,1.0,0.5525569915771484,0.2166421264410019,0.23080091178417206,5.3611110640899504e-14
0.0,0.0,0.0,1.0,336,33.599998474121094,1.0,1.0,1.0,1.0,0.5899459719657898,0.1919926553964615,0.21806134283542633,3.941312595605632e-16
0.0,0.0,0.0,1.0,337,33.70000076293945,1.0,1.0,1.0,1.0,0.4199809432029724,0.2870978116989136,0.29292118549346924,6.317898977817129e-17
0.0,0.0,0.0,1.0,338,33.79999923706055,1.0,1.0,1.0,1.0,0.2998007833957672,0.15169306099414825,0.5485061407089233,1.3210632587856708e-08
0.0,0.0,0.0,1.0,339,33.900001525878906,1.0,1.0,1.0,1.0,0.34747153520584106,0.16504307091236115,0.48748522996902466,8.144620267103164e-08
0.0,0.0,0.0,1.0,340,34.0,1.0,1.0,1.0,1.0,0.40460002422332764,0.23183229565620422,0.36356765031814575,4.143869275496925e-12
0.0,0.0,0.0,1.0,341,34.099998474121094,1.0,1.0,1.0,1.0,0.43987786769866943,0.3089359998703003,0.25118616223335266,5.793265715238471e-13
0.0,0.0,0.0,1.0,342,34.20000076293945,1.0,1.0,1.0,1.0,0.18297415971755981,0.6391202211380005,0.17790566384792328,5.423454353957004e-18
0.0,0.0,0.0,1.0,343,34.29999923706055,1.0,1.0,1.0,1.0,0.16227582097053528,0.6675126552581787,0.1702115833759308,2.6039189279803987e-21
0.0,0.0,0.0,1.0,344,34.400001525878906,1.0,1.0,1.0,1.0,0.12416774034500122,0.7154852151870728,0.16034699976444244,2.6113997811415873e-24
0.0,0.0,0.0,1.0,345,34.5,1.0,1.0,1.0,1.0,0.12495653331279755,0.7256223559379578,0.1494210958480835,7.826398446238881e-21
0.0,0.0,0.0,1.0,346,34.599998474121094,1.0,1.0,1.0,1.0,0.09777165949344635,0.7534920573234558,0.14873632788658142,2.2745047341916543e-19
0.0,0.0,0.0,1.0,347,34.70000076293945,1.0,1.0,1.0,1.0,0.11184418201446533,0.7286927700042725,0.1594630926847458,4.861322882386127e-19
0.0,0.0,0.0,1.0,348,34.79999923706055,1.0,1.0,1.0,1.0,0.11611709743738174,0.7686448693275452,0.11523807793855667,2.4293839310473274e-16
0.0,0.0,0.0,1.0,349,34.900001525878906,1.0,1.0,1.0,1.0,0.0757770985364914,0.8274089694023132,0.09681396931409836,5.524881593887976e-11
0.0,0.0,0.0,1.0,350,35.0,1.0,1.0,1.0,1.0,0.07892036437988281,0.7675622701644897,0.15351742506027222,1.2444464125849208e-08
0.0,0.0,0.0,1.0,351,35.099998474121094,1.0,1.0,1.0,1.0,0.15102499723434448,0.685212254524231,0.1631624549627304,0.0006003092275932431
0.0,0.0,0.0,1.0,352,35.20000076293945,1.0,1.0,1.0,1.0,0.18176008760929108,0.5600228309631348,0.25821495056152344,2.070643176921294e-06
0.0,0.0,0.0,1.0,353,35.29999923706055,1.0,1.0,1.0,1.0,0.3025285005569458,0.3644404709339142,0.327635794878006,0.005395247135311365
0.0,0.0,0.0,1.0,354,35.400001525878906,1.0,1.0,1.0,1.0,0.2089671492576599,0.486404687166214,0.23602965474128723,0.06859847158193588
0.0,0.0,0.0,1.0,355,35.5,1.0,1.0,1.0,1.0,0.1405787318944931,0.45386984944343567,0.40438300371170044,0.0011683128541335464
0.0,0.0,0.0,1.0,356,35.599998474121094,1.0,1.0,1.0,1.0,0.10684988647699356,0.4048193395137787,0.48832768201828003,3.1104991649044678e-06
0.0,0.0,0.0,1.0,357,35.70000076293945,1.0,1.0,1.0,1.0,0.03312394767999649,0.6796570420265198,0.28721898794174194,8.631948134052436e-08
0.0,0.0,0.0,1.0,358,35.79999923706055,1.0,1.0,1.0,1.0,0.05833055078983307,0.7014437317848206,0.24021057784557343,1.5071926100063138e-05
0.0,0.0,0.0,1.0,359,35.900001525878906,1.0,1.0,1.0,1.0,0.1602582484483719,0.6026526689529419,0.23498167097568512,0.0021075012627989054
0.0,0.0,0.0,1.0,360,36.0,1.0,1.0,1.0,1.0,0.1310148388147354,0.6204661726951599,0.24837221205234528,0.00014665052003692836
0.0,0.0,0.0,1.0,361,36.099998474121094,1.0,1.0,1.0,1.0,0.06829246133565903,0.6951708197593689,0.21618685126304626,0.020349889993667603
0.0,0.0,0.0,1.0,362,36.20000076293945,1.0,1.0,1.0,1.0,0.07903340458869934,0.7056434750556946,0.17415934801101685,0.04116372391581535
0.0,0.0,0.0,1.0,363,36.29999923706055,1.0,1.0,1.0,1.0,0.07886720448732376,0.68117356300354,0.15625375509262085,0.08370555192232132
0.0,0.0,0.0,1.0,364,36.400001525878906,1.0,1.0,1.0,1.0,0.15996059775352478,0.5547083616256714,0.21086183190345764,0.07446921616792679
0.0,0.0,0.0,1.0,365,36.5,1.0,1.0,1.0,1.0,0.18439991772174835,0.5067263841629028,0.22251704335212708,0.08635663986206055
0.0,0.0,0.0,1.0,366,36.599998474121094,1.0,1.0,1.0,1.0,0.13165172934532166,0.5742824673652649,0.1471395343542099,0.1469263732433319
0.0,0.0,0.0,1.0,367,36.70000076293945,1.0,1.0,1.0,1.0,0.24249878525733948,0.4819868505001068,0.22321975231170654,0.05229460820555687
0.0,0.0,0.0,1.0,368,36.79999923706055,1.0,1.0,1.0,1.0,0.16872495412826538,0.3897436261177063,0.32098594307899475,0.12054549902677536
0.0,0.0,0.0,1.0,369,36.900001525878906,1.0,1.0,1.0,1.0,0.11494114249944687,0.589645504951477,0.26326754689216614,0.03214576840400696
0.0,0.0,0.0,1.0,370,37.0,1.0,1.0,1.0,1.0,0.0779559314250946,0.6081392765045166,0.31360262632369995,0.00030213058926165104
0.0,0.0,0.0,1.0,371,37.099998474121094,1.0,1.0,1.0,1.0,0.12061840295791626,0.5383681058883667,0.33494412899017334,0.006069445516914129
0.0,0.0,0.0,1.0,372,37.20000076293945,1.0,1.0,1.0,1.0,0.2451522797346115,0.4395860433578491,0.3115515112876892,0.0037102489732205868
0.0,0.0,0.0,1.0,373,37.29999923706055,1.0,1.0,1.0,1.0,0.22722752392292023,0.4607735872268677,0.19302508234977722,0.1189737543463707
0.0,0.0,0.0,1.0,374,37.400001525878906,1.0,1.0,1.0,1.0,0.19199281930923462,0.39687594771385193,0.36826762557029724,0.04286358132958412
0.0,0.0,0.0,1.0,375,37.5,1.0,1.0,1.0,1.0,0.26603248715400696,0.33086055517196655,0.4014454483985901,0.001661475282162428
0.0,0.0,0.0,1.0,376,37.599998474121094,1.0,1.0,1.0,1.0,0.18411695957183838,0.3641822338104248,0.4516994059085846,1.3501580724550877e-06
0.0,0.0,0.0,1.0,377,37.70000076293945,1.0,1.0,1.0,1.0,0.16939468681812286,0.3502799868583679,0.48031994700431824,5.40929613634944e-06
0.0,0.0,0.0,1.0,378,37.79999923706055,1.0,1.0,1.0,1.0,0.23068614304065704,0.35718467831611633,0.4114057123661041,0.0007233478827401996
0.0,0.0,0.0,1.0,379,37.900001525878906,1.0,1.0,1.0,1.0,0.3244161605834961,0.36243736743927,0.312154620885849,0.0009918384021148086
0.0,0.0,0.0,1.0,380,38.0,1.0,1.0,1.0,1.0,0.18578219413757324,0.33943480253219604,0.4747735559940338,9.398458132636733e-06
0.0,0.0,0.0,1.0,381,38.099998474121094,1.0,1.0,1.0,1.0,0.1581353098154068,0.36809101700782776,0.4737718403339386,1.8069565612677252e-06
0.0,0.0,0.0,1.0,382,38.20000076293945,1.0,1.0,1.0,1.0,0.2265843152999878,0.38295313715934753,0.39043471217155457,2.7852433049702086e-05
0.0,0.0,0.0,1.0,383,38.29999923706055,1.0,1.0,1.0,1.0,0.23979346454143524,0.4243391156196594,0.33505555987358093,0.0008118875557556748
0.0,0.0,0.0,1.0,384,38.400001525878906,1.0,1.0,1.0,1.0,0.27959421277046204,0.4523535966873169,0.2678021490573883,0.00025001034373417497
0.0,0.0,0.0,1.0,385,38.5,1.0,1.0,1.0,1.0,0.32465097308158875,0.4342007040977478,0.22041521966457367,0.02073303423821926
0.0,0.0,0.0,1.0,386,38.599998474121094,1.0,1.0,1.0,1.0,0.36636659502983093,0.37177279591560364,0.22804521024227142,0.033815305680036545
0.0,0.0,0.0,1.0,387,38.70000076293945,1.0,1.0,1.0,1.0,0.3201608657836914,0.38174089789390564,0.288166344165802,0.009931934997439384
0.0,0.0,0.0,1.0,388,38.79999923706055,1.0,1.0,1.0,1.0,0.3243294060230255,0.3321017026901245,0.33686861395835876,0.006700294557958841
0.0,0.0,0.0,1.0,389,38.900001525878906,1.0,1.0,1.0,1.0,0.33783677220344543,0.3457428216934204,0.31112536787986755,0.005295040551573038
0.0,0.0,0.0,1.0,390,39.0,1.0,1.0,1.0,1.0,0.34027549624443054,0.33233723044395447,0.30752119421958923,0.019866036251187325
