g_s1,g_s2,g_s3,g_s4,k,t,w_s1,w_s2,w_s3,w_s4
0.6377198696136475,0.5953565239906311,0.5417552590370178,0.6736733317375183,309,30.899999618530273,0.026091204956173897,0.2490169107913971,0.4387703835964203,0.2861214578151703
0.6299217939376831,0.61017245054245,0.5459759831428528,0.6792107224464417,310,31.0,0.026809507980942726,0.17489027976989746,0.3900505006313324,0.40824970602989197
0.6334265470504761,0.600862443447113,0.5461680889129639,0.6903473138809204,311,31.100000381469727,0.021666815504431725,0.2536299526691437,0.3846205174922943,0.34008270502090454
0.6155799627304077,0.6335006356239319,0.5272497534751892,0.7041113376617432,312,31.200000762939453,0.04471014812588692,0.21359892189502716,0.412730872631073,0.32896000146865845
0.6248534917831421,0.6027163863182068,0.539053738117218,0.6925734877586365,313,31.299999237060547,0.03854326903820038,0.2742207646369934,0.40401843190193176,0.28321754932403564
0.6219819188117981,0.5947124361991882,0.5634599328041077,0.6720404624938965,314,31.399999618530273,0.040876660495996475,0.3663143515586853,0.2882426083087921,0.3045663833618164
0.6210712194442749,0.5968111753463745,0.5513018369674683,0.6782844662666321,315,31.5,0.041175130754709244,0.4444730877876282,0.28321436047554016,0.23113739490509033
0.6085521578788757,0.5923197865486145,0.5226825475692749,0.7170835733413696,316,31.600000381469727,0.042422328144311905,0.43172773718833923,0.31152400374412537,0.21432600915431976
0.6189277768135071,0.5869102478027344,0.5419606566429138,0.6541550159454346,317,31.700000762939453,0.03980191797018051,0.4571566581726074,0.340895414352417,0.16214598715305328
0.6148106455802917,0.5969414710998535,0.5292202830314636,0.6764536499977112,318,31.799999237060547,0.0486144982278347,0.4163285791873932,0.34838739037513733,0.18666952848434448
0.6196688413619995,0.5742406845092773,0.5469762682914734,0.6682913303375244,319,31.899999618530273,0.04419637843966484,0.32890915870666504,0.3591831624507904,0.2677112817764282
0.6115264296531677,0.5946575999259949,0.529719889163971,0.7233408689498901,320,32.0,0.042809467762708664,0.3313013017177582,0.29044589400291443,0.335443377494812
0.6065548062324524,0.5849907398223877,0.5120365023612976,0.6669794321060181,321,32.099998474121094,0.040543872863054276,0.32149970531463623,0.41491177678108215,0.2230447232723236
0.6063194870948792,0.5916756391525269,0.5110343098640442,0.674980640411377,322,32.20000076293945,0.047089625149965286,0.2971626818180084,0.4409870505332947,0.21476072072982788
0.5979622006416321,0.5932767391204834,0.5149316787719727,0.674868643283844,323,32.29999923706055,0.0494968481361866,0.3043215870857239,0.4307209253311157,0.2154606133699417
0.5952118635177612,0.5858265161514282,0.5203843116760254,0.6856570243835449,324,32.400001525878906,0.04175921902060509,0.2254198044538498,0.4268760681152344,0.3059449791908264
0.6038851141929626,0.598270058631897,0.5209071040153503,0.6713919043540955,325,32.5,0.05265277251601219,0.315990149974823,0.4065822660923004,0.22477471828460693
0.6049787998199463,0.5928488373756409,0.5203490853309631,0.6248243451118469,326,32.599998474121094,0.03682547062635422,0.3963913023471832,0.40783098340034485,0.15895220637321472
0.6068360805511475,0.5823264122009277,0.5385611653327942,0.6303046941757202,327,32.70000076293945,0.050350338220596313,0.3638724088668823,0.42452219128608704,0.16125497221946716
0.5988912582397461,0.5668647289276123,0.5194149017333984,0.6525091528892517,328,32.79999923706055,0.03042794205248356,0.32714197039604187,0.3994027078151703,0.24302735924720764
0.6007714867591858,0.57381272315979,0.5270809531211853,0.6616746187210083,329,32.900001525878906,0.054500170052051544,0.35718777775764465,0.34363454580307007,0.24467748403549194
0.5958113074302673,0.5811232328414917,0.5243158340454102,0.6285187005996704,330,33.0,0.042205072939395905,0.3921264708042145,0.3587646782398224,0.20690371096134186
0.5940048098564148,0.5794622898101807,0.5101175308227539,0.6702209115028381,331,33.099998474121094,0.051789283752441406,0.3049198389053345,0.32365354895591736,0.31963738799095154
0.5908424854278564,0.5817136168479919,0.4976727068424225,0.6457293629646301,332,33.20000076293945,0.05426744744181633,0.28271687030792236,0.39800211787223816,0.26501357555389404
0.5988247394561768,0.570406436920166,0.5221008658409119,0.6715282797813416,333,33.29999923706055,0.04890798404812813,0.2957967519760132,0.3748597502708435,0.2804354429244995
0.5948382616043091,0.5772590041160583,0.5181710124015808,0.648902177810669,334,33.400001525878906,0.05059952661395073,0.32082778215408325,0.34767287969589233,0.2808997929096222
0.5951966047286987,0.5716129541397095,0.5188251733779907,0.6659051179885864,335,33.5,0.04817726090550423,0.2838469445705414,0.32561376690864563,0.34236210584640503
0.5943602323532104,0.5738838315010071,0.5182338356971741,0.6406746506690979,336,33.599998474121094,0.0487016923725605,0.2942197024822235,0.3671354651451111,0.28994306921958923
0.5726519227027893,0.5744985342025757,0.4819978177547455,0.6375188231468201,337,33.70000076293945,0.051209304481744766,0.281880259513855,0.40077993273735046,0.2661304771900177
0.5876309275627136,0.5705995559692383,0.5080654621124268,0.5979376435279846,338,33.79999923706055,0.05846507102251053,0.3208334743976593,0.35984113812446594,0.26086029410362244
0.5836076140403748,0.5755313634872437,0.5179280042648315,0.6773980855941772,339,33.900001525878906,0.05493230000138283,0.23359878361225128,0.258278489112854,0.453190416097641
0.5782132744789124,0.5627763271331787,0.518700897693634,0.6352449655532837,340,34.0,0.05414865165948868,0.24383331835269928,0.31961408257484436,0.3824039399623871
0.5720781087875366,0.5783828496932983,0.5077257752418518,0.6317479014396667,341,34.099998474121094,0.08629155158996582,0.17057465016841888,0.28201282024383545,0.46112093329429626
0.5724083185195923,0.5808761715888977,0.49498653411865234,0.639703094959259,342,34.20000076293945,0.09016049653291702,0.21155685186386108,0.3405880928039551,0.357694536447525
0.574169933795929,0.5714957118034363,0.4985761046409607,0.6293371319770813,343,34.29999923706055,0.06238538399338722,0.21470382809638977,0.25996774435043335,0.46294301748275757
0.5588998198509216,0.5781373977661133,0.511491060256958,0.6197685599327087,344,34.400001525878906,0.0929206982254982,0.17089331150054932,0.25626492500305176,0.4799211025238037
0.5608350038528442,0.574910044670105,0.49863502383232117,0.6573003530502319,345,34.5,0.07992006093263626,0.22332118451595306,0.254329115152359,0.44242966175079346
0.5627767443656921,0.6137772798538208,0.5052881836891174,0.6283851265907288,346,34.599998474121094,0.09009639173746109,0.20482125878334045,0.26442959904670715,0.4406527578830719
0.558775782585144,0.5908281207084656,0.5051491260528564,0.6164075136184692,347,34.70000076293945,0.06264185160398483,0.3279320001602173,0.24089527130126953,0.36853089928627014
0.5663129687309265,0.5538893342018127,0.4748449921607971,0.6073269844055176,348,34.79999923706055,0.06247425451874733,0.22567208111286163,0.24212892353534698,0.4697246551513672
0.5752733945846558,0.550614595413208,0.5004270672798157,0.6307197213172913,349,34.900001525878906,0.044214606285095215,0.20897863805294037,0.19103924930095673,0.5557674765586853
0.5679815411567688,0.5554494261741638,0.487824410200119,0.6521959900856018,350,35.0,0.06149664521217346,0.2657864987850189,0.2769046723842621,0.39581212401390076
0.5647935271263123,0.5572913289070129,0.4950887858867645,0.6730585694313049,351,35.099998474121094,0.06479865312576294,0.23856547474861145,0.2762508690357208,0.4203849136829376
0.5739021897315979,0.5641694664955139,0.5323325395584106,0.6814472079277039,352,35.20000076293945,0.06244577467441559,0.2841397821903229,0.23412400484085083,0.4192904829978943
0.5683665871620178,0.5523199439048767,0.5083456039428711,0.6821479797363281,353,35.29999923706055,0.04409477859735489,0.2565116286277771,0.21561072766780853,0.48378291726112366
0.5712647438049316,0.5565892457962036,0.4997420310974121,0.6393974423408508,354,35.400001525878906,0.05491088703274727,0.3462413549423218,0.26372525095939636,0.3351224958896637
0.5706313252449036,0.5543027520179749,0.48585763573646545,0.6313295364379883,355,35.5,0.06553458422422409,0.2790324091911316,0.28564974665641785,0.3697832524776459
0.5704031586647034,0.5515955090522766,0.5050811171531677,0.6342602372169495,356,35.599998474121094,0.05042244493961334,0.34793129563331604,0.26541662216186523,0.3362296223640442
0.5724490880966187,0.5597774982452393,0.49278318881988525,0.6702975630760193,357,35.70000076293945,0.04300690069794655,0.2858063280582428,0.21045757830142975,0.4607292413711548
0.5695033073425293,0.5502439141273499,0.4927508234977722,0.6241081953048706,358,35.79999923706055,0.05664414167404175,0.3248886168003082,0.28011131286621094,0.3383559584617615
0.5640603303909302,0.5632388591766357,0.4911165237426758,0.6227734684944153,359,35.900001525878906,0.059758637100458145,0.37188997864723206,0.2702346742153168,0.29811665415763855
0.551337718963623,0.5534214377403259,0.4890284836292267,0.6256811022758484,360,36.0,0.07497163116931915,0.3337857723236084,0.26682600378990173,0.3244165778160095
0.559586226940155,0.5638995170593262,0.48552894592285156,0.6264128088951111,361,36.099998474121094,0.05662903934717178,0.4050776958465576,0.2615123689174652,0.2767808735370636
0.5485715270042419,0.5438481569290161,0.48666128516197205,0.6183903813362122,362,36.20000076293945,0.05727076902985573,0.43448683619499207,0.23853641748428345,0.26970595121383667
0.551355242729187,0.5383964776992798,0.47624677419662476,0.6151182055473328,363,36.29999923706055,0.06465297937393188,0.3332545757293701,0.2346765697002411,0.3674158453941345
0.5565506219863892,0.5527898073196411,0.46707525849342346,0.5999808311462402,364,36.400001525878906,0.049225542694330215,0.37697911262512207,0.2542736530303955,0.31952163577079773
0.5500907897949219,0.5293363332748413,0.46620532870292664,0.6423414349555969,365,36.5,0.05067019909620285,0.29186519980430603,0.21399684250354767,0.44346776604652405
0.5412490963935852,0.5379008650779724,0.47274935245513916,0.6432822942733765,366,36.599998474121094,0.07038801908493042,0.3282288908958435,0.2752755582332611,0.32610753178596497
0.5421139597892761,0.537153422832489,0.46964871883392334,0.6182245016098022,367,36.70000076293945,0.06376633793115616,0.36377033591270447,0.2507287859916687,0.3217344880104065
0.5506905913352966,0.5464949011802673,0.46252793073654175,0.6468210816383362,368,36.79999923706055,0.05608077347278595,0.31161439418792725,0.23507389426231384,0.397230863571167
0.5512253046035767,0.5024656057357788,0.4577122628688812,0.5669431090354919,369,36.900001525878906,0.060673464089632034,0.288158655166626,0.3419329822063446,0.30923494696617126
0.54649817943573,0.5243244767189026,0.46509239077568054,0.5887196063995361,370,37.0,0.05740033835172653,0.21133953332901,0.30417513847351074,0.42708495259284973
0.5511642694473267,0.5475354194641113,0.4723890423774719,0.6151048541069031,371,37.099998474121094,0.04209868237376213,0.21136775612831116,0.25342828035354614,0.4931052625179291
0.5468719601631165,0.5408006906509399,0.4668213427066803,0.637941300868988,372,37.20000076293945,0.04671631380915642,0.206966370344162,0.2770998179912567,0.4692174792289734
0.5487843155860901,0.5309209227561951,0.46586331725120544,0.6221563220024109,373,37.29999923706055,0.05424100533127785,0.32052746415138245,0.3340321481227875,0.2911994159221649
0.5497789978981018,0.5293332934379578,0.44722574949264526,0.5779129266738892,374,37.400001525878906,0.04726652801036835,0.2992302477359772,0.3356485962867737,0.3178546726703644
0.5478962659835815,0.5289738774299622,0.4841153919696808,0.5458981990814209,375,37.5,0.05145508423447609,0.25673291087150574,0.3009418547153473,0.3908701539039612
0.5567155480384827,0.5425660610198975,0.46798714995384216,0.613194465637207,376,37.599998474121094,0.03257985785603523,0.20330823957920074,0.18069033324718475,0.5834215879440308
0.5561746954917908,0.5252306461334229,0.46439868211746216,0.5739004611968994,377,37.70000076293945,0.03267848864197731,0.2531372904777527,0.3038056194782257,0.4103786051273346
0.5709738731384277,0.5245851278305054,0.48601076006889343,0.5821090340614319,378,37.79999923706055,0.022271929308772087,0.21995379030704498,0.22945407032966614,0.5283201932907104
0.547389805316925,0.5342037677764893,0.4691074788570404,0.6055967211723328,379,37.900001525878906,0.03372790291905403,0.1789761781692505,0.203226700425148,0.5840692520141602
0.5555645227432251,0.5213499069213867,0.4464394450187683,0.6233766078948975,380,38.0,0.0337536595761776,0.22251172363758087,0.28085213899612427,0.46288245916366577
0.5499189496040344,0.526835560798645,0.4718816578388214,0.58339923620224,381,38.099998474121094,0.04371673986315727,0.2415475845336914,0.2935566008090973,0.4211790859699249
0.5491156578063965,0.5503177046775818,0.4593772888183594,0.666400671005249,382,38.20000076293945,0.03423332795500755,0.14394988119602203,0.17111891508102417,0.6506978273391724
0.5564661026000977,0.5281614661216736,0.469002366065979,0.5830546617507935,383,38.29999923706055,0.04036078602075577,0.3124243915081024,0.23521509766578674,0.4119996428489685
0.5451568365097046,0.5271409153938293,0.4601326286792755,0.572308361530304,384,38.400001525878906,0.044504474848508835,0.2315375804901123,0.22920724749565125,0.49475064873695374
0.5395553708076477,0.531769871711731,0.47024646401405334,0.6095423698425293,385,38.5,0.0360090397298336,0.20452094078063965,0.1854095757007599,0.5740604996681213
0.5486898422241211,0.5258309245109558,0.4853561222553253,0.5736258625984192,386,38.599998474121094,0.039136867970228195,0.22438669204711914,0.19466173648834229,0.5418146848678589
0.5416527986526489,0.524868369102478,0.46476250886917114,0.5949264168739319,387,38.70000076293945,0.03588433563709259,0.170375257730484,0.17641989886760712,0.6173205375671387
0.5355697870254517,0.5263504385948181,0.47207024693489075,0.5430038571357727,388,38.79999923706055,0.05749443545937538,0.2734648585319519,0.22449976205825806,0.44454091787338257
0.5452829003334045,0.5236758589744568,0.46273285150527954,0.6017361283302307,389,38.900001525878906,0.02878713421523571,0.1499040573835373,0.14613333344459534,0.6751754879951477
0.5443761944770813,0.5103734731674194,0.4549577832221985,0.5769233703613281,390,39.0,0.03938454017043114,0.1392926275730133,0.18295855820178986,0.638364315032959
0.5368512868881226,0.5291466116905212,0.4723518490791321,0.6131866574287415,391,39.099998474121094,0.04251738637685776,0.15035445988178253,0.17061318457126617,0.6365149021148682
0.53496915102005,0.5318780541419983,0.49934616684913635,0.5609342455863953,392,39.20000076293945,0.057208430022001266,0.18321220576763153,0.21053744852542877,0.5490419864654541
0.5432284474372864,0.5350673198699951,0.46062836050987244,0.5924175381660461,393,39.29999923706055,0.04707222059369087,0.18911494314670563,0.19381648302078247,0.5699962973594666
0.5389840006828308,0.5469172596931458,0.46522170305252075,0.5745262503623962,394,39.400001525878906,0.042223118245601654,0.18534742295742035,0.17918109893798828,0.5932483077049255
0.5323303937911987,0.5199071764945984,0.47003602981567383,0.5728015303611755,395,39.5,0.04844972863793373,0.18219564855098724,0.16851788759231567,0.6008366942405701
0.5345866084098816,0.524915337562561,0.46170759201049805,0.525652289390564,396,39.599998474121094,0.058927055448293686,0.24793300032615662,0.2246684581041336,0.468471497297287
0.5362337231636047,0.5172114372253418,0.45979422330856323,0.5832518339157104,397,39.70000076293945,0.04830674082040787,0.16184428334236145,0.18036216497421265,0.6094867587089539
0.5278542637825012,0.5274190902709961,0.4452648460865021,0.588801920413971,398,39.79999923706055,0.042577289044857025,0.16922570765018463,0.2091875672340393,0.5790094137191772
0.5200222730636597,0.5278363823890686,0.4258713722229004,0.5659170150756836,399,39.900001525878906,0.03736211359500885,0.14800357818603516,0.22889916598796844,0.5857351422309875
0.5337642431259155,0.5506306290626526,0.4470524191856384,0.6283620595932007,400,40.0,0.038531139492988586,0.10055052489042282,0.16118215024471283,0.6997361779212952
0.5464156270027161,0.5419754981994629,0.45827317237854004,0.6433854699134827,401,40.099998474121094,0.03295537456870079,0.09270530194044113,0.15689104795455933,0.7174482345581055
0.5459610819816589,0.5454172492027283,0.48443296551704407,0.5721889138221741,402,40.20000076293945,0.059241149574518204,0.18707430362701416,0.26716217398643494,0.4865224361419678
0.5530753135681152,0.5633343458175659,0.48829811811447144,0.5534169673919678,403,40.29999923706055,0.04963619261980057,0.2101207673549652,0.27298447489738464,0.46725863218307495
0.5481334328651428,0.5497844815254211,0.5267103314399719,0.6193399429321289,404,40.400001525878906,0.051864225417375565,0.10226637870073318,0.170697882771492,0.6751715540885925
0.5483162999153137,0.5739226341247559,0.4830632507801056,0.6196253299713135,405,40.5,0.06308035552501678,0.12886394560337067,0.20684128999710083,0.6012144684791565
0.5579832196235657,0.580079197883606,0.4969804286956787,0.5684166550636292,406,40.599998474121094,0.09556037187576294,0.15711840987205505,0.33622273802757263,0.411098450422287
0.5701525807380676,0.5906447768211365,0.5034115314483643,0.6093015670776367,407,40.70000076293945,0.060934003442525864,0.13317005336284637,0.2539650499820709,0.551930844783783
0.5800691843032837,0.5925116539001465,0.4962114989757538,0.6316236853599548,408,40.79999923706055,0.038383565843105316,0.09779760986566544,0.20260560512542725,0.661213219165802
0.592795729637146,0.6047440767288208,0.5130355954170227,0.6289666891098022,409,40.900001525878906,0.02472047507762909,0.1001458689570427,0.20249563455581665,0.6726380586624146
0.6003122925758362,0.6101511120796204,0.5235999226570129,0.6372637748718262,410,41.0,0.028064962476491928,0.08913794904947281,0.18453474342823029,0.6982623338699341
0.596977710723877,0.6038190722465515,0.5208535194396973,0.6470746994018555,411,41.099998474121094,0.023822300136089325,0.08992214500904083,0.167000874876976,0.719254732131958
0.6202704310417175,0.6083180904388428,0.5185667872428894,0.7321189045906067,412,41.20000076293945,0.008263122290372849,0.05258657783269882,0.1062055230140686,0.8329448103904724
0.6226677298545837,0.6127437353134155,0.5470324754714966,0.6514739394187927,413,41.29999923706055,0.022283557802438736,0.12888069450855255,0.29734307527542114,0.5514927506446838
0.6151069402694702,0.6189326047897339,0.5133939385414124,0.6480441093444824,414,41.400001525878906,0.023984286934137344,0.09352686256170273,0.33269426226615906,0.549794614315033
0.6232751607894897,0.6171682476997375,0.5354114174842834,0.6575143337249756,415,41.5,0.017434755340218544,0.07901185750961304,0.21808373928070068,0.6854696273803711
0.6180429458618164,0.625511884689331,0.5237369537353516,0.6600685119628906,416,41.599998474121094,0.023897141218185425,0.1226283460855484,0.2910712659358978,0.5624032020568848
0.6260993480682373,0.615195631980896,0.5566785335540771,0.6810609698295593,417,41.70000076293945,0.019392333924770355,0.08458064496517181,0.15471665561199188,0.7413103580474854
0.629973292350769,0.6214725375175476,0.5292420983314514,0.6704408526420593,418,41.79999923706055,0.01859676092863083,0.09683375805616379,0.23181971907615662,0.6527498364448547
0.6274588704109192,0.6091076731681824,0.5270557403564453,0.6730073690414429,419,41.900001525878906,0.015436582267284393,0.08306466042995453,0.21436002850532532,0.6871387958526611
0.6179800033569336,0.6213575005531311,0.5270573496818542,0.6748629212379456,420,42.0,0.030340135097503662,0.14222352206707,0.36397939920425415,0.4634569585323334
0.6221633553504944,0.6247045993804932,0.5444735884666443,0.7082520127296448,421,42.099998474121094,0.029401259496808052,0.1096128448843956,0.26320773363113403,0.5977782011032104
0.6355645060539246,0.6261641979217529,0.5286535620689392,0.6803065538406372,422,42.20000076293945,0.02222224324941635,0.18054206669330597,0.3365795910358429,0.460656076669693
0.6279363632202148,0.608593225479126,0.5625349879264832,0.6803893446922302,423,42.29999923706055,0.022338617593050003,0.10807082802057266,0.20144252479076385,0.6681480407714844
0.6457369327545166,0.6181524395942688,0.5586968064308167,0.6869868040084839,424,42.400001525878906,0.018139785155653954,0.13901406526565552,0.19004830718040466,0.6527978777885437
0.6449719071388245,0.6190167665481567,0.5608998537063599,0.6792264580726624,425,42.5,0.017530888319015503,0.13015732169151306,0.17009909451007843,0.6822127103805542
0.6451483368873596,0.6293275952339172,0.5679851174354553,0.694351077079773,426,42.599998474121094,0.02226105146110058,0.17815856635570526,0.19794349372386932,0.6016368269920349
0.6478292346000671,0.6292164325714111,0.5322128534317017,0.7100422978401184,427,42.70000076293945,0.009834015741944313,0.10118535161018372,0.14152854681015015,0.7474521398544312
0.6502453088760376,0.6358144879341125,0.574327290058136,0.6873984336853027,428,42.79999923706055,0.009141435846686363,0.12001114338636398,0.1147921234369278,0.7560552954673767
0.6554031372070312,0.6257169246673584,0.5398057103157043,0.6825056076049805,429,42.900001525878906,0.01448382344096899,0.1581861972808838,0.16461488604545593,0.6627150774002075
0.6541869640350342,0.6306052207946777,0.5786008834838867,0.6544930934906006,430,43.0,0.012802531011402607,0.13469578325748444,0.12964987754821777,0.7228517532348633
0.6448401212692261,0.6141659021377563,0.5706935524940491,0.7273650765419006,431,43.099998474121094,0.0038030422292649746,0.025676878169178963,0.03236594423651695,0.9381541013717651
0.6397410035133362,0.6367719173431396,0.5703848600387573,0.7409834861755371,432,43.20000076293945,0.011248800903558731,0.059372544288635254,0.062498848885297775,0.8668798208236694
0.6500834822654724,0.6299076080322266,0.565109372138977,0.6701340079307556,433,43.29999923706055,0.012496142648160458,0.07285304367542267,0.09059801697731018,0.8240528106689453
0.6610429883003235,0.6234533786773682,0.558021605014801,0.7146100997924805,434,43.400001525878906,0.0022605997510254383,0.02075858972966671,0.036568932235240936,0.9404119253158569
0.6460583806037903,0.6435614824295044,0.5710831880569458,0.7021660804748535,435,43.5,0.0062973955646157265,0.030390290543437004,0.05041985213756561,0.9128924608230591
0.6825357675552368,0.6543408632278442,0.5674597024917603,0.714392900466919,436,43.599998474121094,0.0003817747929133475,0.022158896550536156,0.034461893141269684,0.942997395992279
0.6749992966651917,0.6325802206993103,0.5701907873153687,0.7289038300514221,437,43.70000076293945,0.0009379386901855469,0.010514909401535988,0.021467460319399834,0.9670796990394592
0.6773841381072998,0.6589420437812805,0.5653157830238342,0.68459153175354,438,43.79999923706055,0.001136000151745975,0.016334831714630127,0.03355319797992706,0.9489759802818298
0.6756276488304138,0.6548306345939636,0.5519129037857056,0.7199034094810486,439,43.900001525878906,0.0005238305893726647,0.007648230530321598,0.020324738696217537,0.9715032577514648
0.6643298864364624,0.6549756526947021,0.5644333362579346,0.7142425775527954,440,44.0,0.0012826096499338746,0.010786174796521664,0.0321827158331871,0.955748438835144
0.6750374436378479,0.6320117115974426,0.5653190016746521,0.6917884945869446,441,44.099998474121094,0.00046300183748826385,0.007414835970848799,0.03273852914571762,0.9593836665153503
0.6817581653594971,0.6705023646354675,0.5680508017539978,0.7366702556610107,442,44.20000076293945,0.00041844460065476596,0.006151420995593071,0.023404084146022797,0.9700260758399963
0.68242347240448,0.6746391654014587,0.5565806031227112,0.7255877256393433,443,44.29999923706055,0.0022650607861578465,0.01852809265255928,0.05571882054209709,0.9234880208969116
0.6862676739692688,0.6662805676460266,0.5731362104415894,0.756413996219635,444,44.400001525878906,0.00047380602336488664,0.008172191679477692,0.019062306731939316,0.9722917079925537
0.6881864666938782,0.6579431295394897,0.5803920030593872,0.7390943169593811,445,44.5,0.0004529703874140978,0.0061924755573272705,0.019051305949687958,0.9743033051490784
0.678523063659668,0.6623969078063965,0.5906736850738525,0.6859992742538452,446,44.599998474121094,0.0025759271811693907,0.014236981980502605,0.04519679769873619,0.9379903674125671
0.689134955406189,0.6483001112937927,0.5810699462890625,0.6819465160369873,447,44.70000076293945,0.0010508300038054585,0.009641064330935478,0.026034722104668617,0.9632733464241028
0.6941236257553101,0.6640902757644653,0.5732804536819458,0.7564312815666199,448,44.79999923706055,7.880853809183463e-05,0.003511235350742936,0.008529682643711567,0.987880289554596
0.6841757893562317,0.6487395763397217,0.5752027034759521,0.7241198420524597,449,44.900001525878906,0.00033983399043790996,0.005714117549359798,0.017852650955319405,0.9760933518409729
0.6897536516189575,0.6766751408576965,0.5795949697494507,0.7201985716819763,450,45.0,0.00045288639375939965,0.008799130097031593,0.024170519784092903,0.9665774703025818
0.6921612620353699,0.6660465002059937,0.5775431990623474,0.7142089605331421,451,45.099998474121094,8.145123138092458e-05,0.0044690691865980625,0.012496968731284142,0.9829524755477905
0.6932050585746765,0.6792011857032776,0.5868406891822815,0.779005765914917,452,45.20000076293945,0.0002282296190969646,0.004221918061375618,0.00795754138380289,0.9875922799110413
0.6996343731880188,0.6788493394851685,0.585990309715271,0.7203859686851501,453,45.29999923706055,0.0003047663776669651,0.006817162968218327,0.014844766817986965,0.9780332446098328
0.7013588547706604,0.6786671280860901,0.5924146771430969,0.7452540397644043,454,45.400001525878906,0.00017246023344341666,0.008095156401395798,0.013991065323352814,0.9777413010597229
0.6934831738471985,0.676937460899353,0.5985835194587708,0.7277736663818359,455,45.5,0.001628093421459198,0.021897446364164352,0.05002552270889282,0.9264489412307739
0.701249361038208,0.6849005818367004,0.5923505425453186,0.6916260123252869,456,45.599998474121094,0.0010464821243658662,0.017502179369330406,0.03483574837446213,0.9466155767440796
0.6903809905052185,0.6841433048248291,0.5977202653884888,0.7202296257019043,457,45.70000076293945,0.00045511580538004637,0.00841173343360424,0.018995504826307297,0.9721376895904541
0.7099225521087646,0.6849925518035889,0.5820062160491943,0.7688169479370117,458,45.79999923706055,6.185151869431138e-05,0.0032721715979278088,0.008789281360805035,0.9878766536712646
0.6868529915809631,0.6861245632171631,0.5952138900756836,0.7028353214263916,459,45.900001525878906,0.0011522485874593258,0.021980691701173782,0.04899873211979866,0.9278683066368103
0.7121096253395081,0.6722193360328674,0.5720180869102478,0.6980019807815552,460,46.0,0.0004568625008687377,0.01411830261349678,0.05254630744457245,0.9328785538673401
0.70729660987854,0.6875132918357849,0.5860201120376587,0.6978498697280884,461,46.099998474121094,0.0005448865122161806,0.011960816569626331,0.03658606857061386,0.9509082436561584
0.6896457076072693,0.6903663277626038,0.6000147461891174,0.6960375905036926,462,46.20000076293945,0.0010942235821858048,0.01371416449546814,0.03892092406749725,0.9462706446647644
0.7036425471305847,0.6818921566009521,0.5932062268257141,0.6975560188293457,463,46.29999923706055,0.0011531672207638621,0.018966704607009888,0.08459649980068207,0.8952836394309998
0.7130836844444275,0.6959021687507629,0.6165392398834229,0.7482361197471619,464,46.400001525878906,8.041231922106817e-05,0.005187862552702427,0.011117720976471901,0.9836139678955078
0.7148123383522034,0.6950955986976624,0.6002818942070007,0.6926203370094299,465,46.5,0.00037729580071754754,0.011013892479240894,0.02905408665537834,0.9595547318458557
0.6969790458679199,0.6990485787391663,0.6035942435264587,0.7559568285942078,466,46.599998474121094,0.00029893266037106514,0.0046912310644984245,0.010859564878046513,0.9841503500938416
0.710568368434906,0.7157447934150696,0.6150766015052795,0.724661648273468,467,46.70000076293945,0.00022512688883580267,0.0041494411416351795,0.007420708425343037,0.9882047176361084
0.7144163250923157,0.7000700235366821,0.6034353971481323,0.6927810907363892,468,46.79999923706055,0.00028838030993938446,0.008629444986581802,0.016709523275494576,0.9743726253509521
0.7020887136459351,0.6987460255622864,0.6115981340408325,0.7203781604766846,469,46.900001525878906,0.00022903479111846536,0.003919132519513369,0.007870740257203579,0.9879811406135559
0.7188825607299805,0.7079160809516907,0.597490668296814,0.7471889853477478,470,47.0,6.234541069716215e-05,0.003974704071879387,0.008340009488165379,0.9876229763031006
0.7256395220756531,0.7005459666252136,0.6153436303138733,0.7493187189102173,471,47.099998474121094,2.1307221686583944e-05,0.0019083385122939944,0.0039945561438798904,0.9940757751464844
0.7234345078468323,0.6952890157699585,0.6087760925292969,0.7054784297943115,472,47.20000076293945,0.0001258588454220444,0.00442280201241374,0.010850638151168823,0.9846007227897644
0.7191495895385742,0.7058294415473938,0.6189184188842773,0.6967489719390869,473,47.29999923706055,0.00015739969967398793,0.005406656302511692,0.009804929606616497,0.9846310019493103
0.7344092726707458,0.7141927480697632,0.6153069734573364,0.6960880160331726,474,47.400001525878906,2.200668131990824e-05,0.0022264786530286074,0.004830722231417894,0.9929208159446716
0.7137999534606934,0.6982433199882507,0.6176766753196716,0.6981714367866516,475,47.5,8.318957407027483e-05,0.003629521233960986,0.006713705603033304,0.9895735383033752
0.7191497087478638,0.7035386562347412,0.6032783389091492,0.6817752718925476,476,47.599998474121094,5.439628512249328e-05,0.0024408502504229546,0.0055601513013243675,0.9919446110725403
0.7116779685020447,0.6840686798095703,0.6123617887496948,0.6931508183479309,477,47.70000076293945,4.145269485889003e-05,0.001109775505028665,0.003937034867703915,0.9949117302894592
0.7049922347068787,0.7163740992546082,0.6128766536712646,0.7171729207038879,478,47.79999923706055,2.4557532015023753e-05,0.0004941627848893404,0.001829790067858994,0.9976515173912048
0.7003872394561768,0.7055982947349548,0.6100863218307495,0.7294884920120239,479,47.900001525878906,4.223366704536602e-05,0.00034441263414919376,0.00235286564566195,0.9972604513168335
0.7120097279548645,0.7223564386367798,0.61790931224823,0.7836825847625732,480,48.0,4.914631063002162e-05,0.00040620562504045665,0.0017462832620367408,0.9977983832359314
