cov_scale_s1,cov_scale_s2,cov_scale_s3,cov_scale_s4,fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4,g_s1,g_s2,g_s3,g_s4,gate_supervision_mask_s1,gate_supervision_mask_s2,gate_supervision_mask_s3,gate_supervision_mask_s4,gate_target_s1,gate_target_s2,gate_target_s3,gate_target_s4,k,t,valid_s1,valid_s2,valid_s3,valid_s4,w_s1,w_s2,w_s3,w_s4
2.7864716053009033,1.56093430519104,1.5543336868286133,1.5437389612197876,0.0,0.0,0.0,0.0,0.7536742091178894,0.7557634711265564,0.7202831506729126,0.7591846585273743,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,206,20.600000381469727,1.0,1.0,1.0,1.0,0.03601318597793579,0.32002508640289307,0.3031429052352905,0.3408188223838806
2.722207546234131,1.7047555446624756,1.413560390472412,1.4358909130096436,0.0,0.0,0.0,0.0,0.7517054677009583,0.7538886666297913,0.7209475040435791,0.7567285895347595,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,207,20.700000762939453,1.0,1.0,1.0,1.0,0.03308860957622528,0.19289177656173706,0.3841903507709503,0.3898293077945709
2.8593413829803467,1.6340031623840332,1.6322429180145264,1.4711592197418213,0.0,0.0,0.0,0.0,0.7541833519935608,0.7572430968284607,0.7212573289871216,0.7628196477890015,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,208,20.799999237060547,1.0,1.0,1.0,1.0,0.03365634009242058,0.2754041850566864,0.25771182775497437,0.43322762846946716
2.9965250492095947,1.5811741352081299,1.7522605657577515,1.3913979530334473,0.0,0.0,0.0,0.0,0.751665472984314,0.7607226371765137,0.7229160666465759,0.7633643746376038,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,209,20.899999618530273,1.0,1.0,1.0,1.0,0.025482159107923508,0.28701987862586975,0.18035191297531128,0.5071460008621216
2.991384983062744,1.6409499645233154,1.6709822416305542,1.3867114782333374,0.0,0.0,0.0,0.0,0.749360203742981,0.7566152215003967,0.7274914979934692,0.7608281970024109,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,210,21.0,1.0,1.0,1.0,1.0,0.02544226124882698,0.24789103865623474,0.2164381742477417,0.5102285742759705
2.836122512817383,1.7909098863601685,1.5751230716705322,1.3864638805389404,0.0,0.0,0.0,0.0,0.752936065196991,0.7549750804901123,0.7249935269355774,0.7631713151931763,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,211,21.100000381469727,1.0,1.0,1.0,1.0,0.03153632581233978,0.17951324582099915,0.2729046940803528,0.5160458087921143
2.870607376098633,1.665673017501831,1.6626898050308228,1.4866421222686768,0.0,0.0,0.0,0.0,0.7547579407691956,0.7567038536071777,0.7216076850891113,0.7595787048339844,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,212,21.200000762939453,1.0,1.0,1.0,1.0,0.035265419632196426,0.2721453905105591,0.2552321255207062,0.4373570680618286
2.9826247692108154,1.571950078010559,1.5955281257629395,1.5077519416809082,0.0,0.0,0.0,0.0,0.753265380859375,0.7580488324165344,0.7237399220466614,0.7563906908035278,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,213,21.299999237060547,1.0,1.0,1.0,1.0,0.02797517366707325,0.3160143792629242,0.2778729200363159,0.3781375288963318
3.207967519760132,1.5393257141113281,1.5229682922363281,1.4338823556900024,0.0,0.0,0.0,0.0,0.7421155571937561,0.7577173113822937,0.7368619441986084,0.7560892701148987,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,214,21.399999618530273,1.0,1.0,1.0,1.0,0.017443545162677765,0.2922363877296448,0.291983038187027,0.39833706617355347
2.8756988048553467,1.7352232933044434,1.5590503215789795,1.4848140478134155,0.0,0.0,0.0,0.0,0.7528345584869385,0.7552838325500488,0.7243902087211609,0.7589787244796753,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,215,21.5,1.0,1.0,1.0,1.0,0.03355289623141289,0.2250880002975464,0.3181973397731781,0.42316174507141113
2.8980002403259277,1.801621675491333,1.6032958030700684,1.4735018014907837,0.0,0.0,0.0,0.0,0.7578413486480713,0.7594788670539856,0.7212002873420715,0.7687634825706482,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,216,21.600000381469727,1.0,1.0,1.0,1.0,0.03415053337812424,0.2065275013446808,0.294729083776474,0.4645928740501404
2.697089195251465,1.9592176675796509,1.4406763315200806,1.432420015335083,0.0,0.0,0.0,0.0,0.7549985647201538,0.7540773153305054,0.7208060622215271,0.7634719014167786,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,217,21.700000762939453,1.0,1.0,1.0,1.0,0.03804744780063629,0.1288238763809204,0.39052125811576843,0.44260740280151367
3.0011420249938965,1.698390007019043,1.5470805168151855,1.496375560760498,0.0,0.0,0.0,0.0,0.7553307414054871,0.7572799921035767,0.7211313843727112,0.7581198215484619,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,218,21.799999237060547,1.0,1.0,1.0,1.0,0.028314577415585518,0.2422630786895752,0.323839396238327,0.405582994222641
2.6816701889038086,2.052351236343384,1.3519725799560547,1.3386147022247314,0.0,0.0,0.0,0.0,0.7517270445823669,0.7540187835693359,0.7281065583229065,0.758424699306488,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,219,21.899999618530273,1.0,1.0,1.0,1.0,0.03017287328839302,0.08514665812253952,0.41350626945495605,0.4711741805076599
2.870546579360962,1.8942393064498901,1.4676973819732666,1.4463281631469727,0.0,0.0,0.0,0.0,0.7516422867774963,0.7584279775619507,0.7218545079231262,0.7586656808853149,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,220,22.0,1.0,1.0,1.0,1.0,0.031247295439243317,0.15207789838314056,0.3773363530635834,0.43933844566345215
2.645172119140625,1.9771101474761963,1.4417731761932373,1.4510302543640137,0.0,0.0,0.0,0.0,0.7507875561714172,0.757014811038971,0.7215349078178406,0.7578034400939941,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,221,22.100000381469727,1.0,1.0,1.0,1.0,0.04200831428170204,0.1296186000108719,0.40167495608329773,0.42669808864593506
2.828585147857666,1.7021363973617554,1.5639445781707764,1.5175187587738037,0.0,0.0,0.0,0.0,0.7499697804450989,0.7645562291145325,0.7224470973014832,0.7644034028053284,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,222,22.200000762939453,1.0,1.0,1.0,1.0,0.03603048250079155,0.2503260374069214,0.3178859353065491,0.39575761556625366
2.965017318725586,1.7622097730636597,1.723806619644165,1.505783200263977,0.0,0.0,0.0,0.0,0.7551271915435791,0.7623125910758972,0.7248418927192688,0.7760171890258789,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,223,22.299999237060547,1.0,1.0,1.0,1.0,0.03430800884962082,0.24610069394111633,0.24729657173156738,0.47229471802711487
2.9981942176818848,1.7564492225646973,1.6156082153320312,1.4602311849594116,0.0,0.0,0.0,0.0,0.7490253448486328,0.75803542137146,0.7229320406913757,0.7655081152915955,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,224,22.399999618530273,1.0,1.0,1.0,1.0,0.028922153636813164,0.22094208002090454,0.28041937947273254,0.469716340303421
2.8619203567504883,1.7509653568267822,1.642440915107727,1.5396448373794556,0.0,0.0,0.0,0.0,0.7524939179420471,0.7582405805587769,0.7246316075325012,0.7630815505981445,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,225,22.5,1.0,1.0,1.0,1.0,0.03880715370178223,0.2497495412826538,0.2942907214164734,0.4171525835990906
2.69085693359375,1.7792332172393799,1.6699960231781006,1.662850022315979,0.0,0.0,0.0,0.0,0.7559548020362854,0.7591047286987305,0.7254810929298401,0.7598586082458496,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,226,22.600000381469727,1.0,1.0,1.0,1.0,0.05722101032733917,0.27022331953048706,0.31959235668182373,0.352963387966156
2.390746593475342,2.115379810333252,1.5991352796554565,1.5215771198272705,0.0,0.0,0.0,0.0,0.7593218088150024,0.7542860507965088,0.7290657162666321,0.7592361569404602,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,227,22.700000762939453,1.0,1.0,1.0,1.0,0.08011201024055481,0.1301967054605484,0.3400636613368988,0.4496276080608368
2.499551773071289,1.9057390689849854,1.7777080535888672,1.575628638267517,0.0,0.0,0.0,0.0,0.7532373070716858,0.7595885396003723,0.7273654341697693,0.7687088847160339,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,228,22.799999237060547,1.0,1.0,1.0,1.0,0.07606609910726547,0.21579767763614655,0.2574394643306732,0.4506967067718506
2.5000295639038086,1.7684545516967773,1.8300361633300781,1.6592307090759277,0.0,0.0,0.0,0.0,0.7522327899932861,0.7597507238388062,0.7236602902412415,0.766669511795044,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,229,22.899999618530273,1.0,1.0,1.0,1.0,0.07956750690937042,0.29446330666542053,0.2415352761745453,0.38443395495414734
2.4618477821350098,1.770883560180664,1.706347107887268,1.6237614154815674,0.0,0.0,0.0,0.0,0.7527565956115723,0.7577056288719177,0.7258983850479126,0.7615268230438232,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,230,23.0,1.0,1.0,1.0,1.0,0.0761856958270073,0.2653868496417999,0.28433704376220703,0.37409037351608276
2.5106968879699707,1.8220984935760498,1.7966547012329102,1.7000774145126343,0.0,0.0,0.0,0.0,0.7519069910049438,0.7597002387046814,0.7240872979164124,0.7679497003555298,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,231,23.100000381469727,1.0,1.0,1.0,1.0,0.0822668969631195,0.27784162759780884,0.27121224999427795,0.3686792254447937
2.3237009048461914,2.0540549755096436,1.7318074703216553,1.576643705368042,0.0,0.0,0.0,0.0,0.754406750202179,0.7559739351272583,0.7223667502403259,0.7704927325248718,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,232,23.200000762939453,1.0,1.0,1.0,1.0,0.10029608011245728,0.16483110189437866,0.281995564699173,0.4528772830963135
2.32655668258667,2.1456527709960938,1.6505639553070068,1.5274159908294678,0.0,0.0,0.0,0.0,0.7545994520187378,0.7563973069190979,0.724515438079834,0.7604746222496033,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,233,23.299999237060547,1.0,1.0,1.0,1.0,0.09182656556367874,0.13034695386886597,0.31255170702934265,0.46527475118637085
2.798290491104126,1.8015403747558594,1.7828611135482788,1.6171008348464966,0.0,0.0,0.0,0.0,0.7618735432624817,0.7637194991111755,0.7227826118469238,0.7613773941993713,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,234,23.399999618530273,1.0,1.0,1.0,1.0,0.05192634090781212,0.27342575788497925,0.2604609429836273,0.4141870141029358
2.7675728797912598,1.7055408954620361,1.8110685348510742,1.645499348640442,0.0,0.0,0.0,0.0,0.7536842226982117,0.7635124921798706,0.7231341004371643,0.7616917490959167,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,235,23.5,1.0,1.0,1.0,1.0,0.05243522673845291,0.3275514543056488,0.2411545366048813,0.378858745098114
2.7371644973754883,1.793799877166748,1.7949140071868896,1.5221004486083984,0.0,0.0,0.0,0.0,0.7539004683494568,0.7580366730690002,0.7298897504806519,0.7613124251365662,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,236,23.600000381469727,1.0,1.0,1.0,1.0,0.04992305487394333,0.24628996849060059,0.23044781386852264,0.4733392000198364
2.7722363471984863,1.7054411172866821,1.8253638744354248,1.5850473642349243,0.0,0.0,0.0,0.0,0.752447783946991,0.7613492608070374,0.7230176329612732,0.7577831149101257,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,237,23.700000762939453,1.0,1.0,1.0,1.0,0.04962597414851189,0.31125572323799133,0.22372651100158691,0.415391743183136
2.5835509300231934,2.0734899044036865,1.7444194555282593,1.3749966621398926,0.0,0.0,0.0,0.0,0.753366231918335,0.7557411789894104,0.725688099861145,0.7649991512298584,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,238,23.799999237060547,1.0,1.0,1.0,1.0,0.05137263610959053,0.12129528075456619,0.21029551327228546,0.6170365810394287
2.868325710296631,1.788318157196045,1.853090763092041,1.4732661247253418,0.0,0.0,0.0,0.0,0.7557289600372314,0.7603697776794434,0.7235543727874756,0.7574373483657837,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,239,23.899999618530273,1.0,1.0,1.0,1.0,0.04051889851689339,0.24264580011367798,0.19663436710834503,0.5202009081840515
2.9133591651916504,1.8145184516906738,1.8349136114120483,1.4205659627914429,0.0,0.0,0.0,0.0,0.754551351070404,0.7588067054748535,0.7285681962966919,0.7603772282600403,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,240,24.0,1.0,1.0,1.0,1.0,0.03506362438201904,0.21150928735733032,0.1891370266675949,0.5642901062965393
2.904587507247925,1.8318514823913574,1.8145068883895874,1.5019570589065552,0.0,0.0,0.0,0.0,0.7582889795303345,0.7674052715301514,0.7241185903549194,0.7593477964401245,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,241,24.100000381469727,1.0,1.0,1.0,1.0,0.040596071630716324,0.23426465690135956,0.2218012511730194,0.5033379793167114
3.0108962059020996,1.7657737731933594,1.8054481744766235,1.5111346244812012,0.0,0.0,0.0,0.0,0.7529488801956177,0.7662599086761475,0.7232664823532104,0.7610856294631958,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,242,24.200000762939453,1.0,1.0,1.0,1.0,0.03427749499678612,0.2621495723724365,0.22063855826854706,0.48293444514274597
2.964564085006714,1.8112578392028809,1.6951746940612793,1.5162837505340576,0.0,0.0,0.0,0.0,0.7534855604171753,0.759341835975647,0.7249348163604736,0.7624560594558716,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,243,24.299999237060547,1.0,1.0,1.0,1.0,0.03534066677093506,0.22933930158615112,0.27182599902153015,0.46349409222602844
3.0299861431121826,1.7572789192199707,1.641933560371399,1.5452754497528076,0.0,0.0,0.0,0.0,0.7488320469856262,0.7602204084396362,0.7228306531906128,0.7604706287384033,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,244,24.399999618530273,1.0,1.0,1.0,1.0,0.031725965440273285,0.2512122690677643,0.29933780431747437,0.41772395372390747
2.9475536346435547,1.768754005432129,1.6728007793426514,1.649454116821289,0.0,0.0,0.0,0.0,0.7533257007598877,0.7626924514770508,0.7272340059280396,0.760204017162323,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,245,24.5,1.0,1.0,1.0,1.0,0.04006480425596237,0.2784416079521179,0.31736448407173157,0.36412912607192993
3.007625102996826,1.7212505340576172,1.6755321025848389,1.6759551763534546,0.0,0.0,0.0,0.0,0.7604139447212219,0.7631168961524963,0.7269316911697388,0.7594878673553467,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,246,24.600000381469727,1.0,1.0,1.0,1.0,0.03741156682372093,0.3065299093723297,0.3148421049118042,0.34121641516685486
3.0673627853393555,1.7301671504974365,1.6967954635620117,1.5715384483337402,0.0,0.0,0.0,0.0,0.7495051622390747,0.7642099857330322,0.7281189560890198,0.7626398205757141,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,247,24.700000762939453,1.0,1.0,1.0,1.0,0.03150663152337074,0.2814871072769165,0.2782725989818573,0.40873366594314575
3.101416826248169,1.6067348718643188,1.793914794921875,1.6704723834991455,0.0,0.0,0.0,0.0,0.7537498474121094,0.7710514664649963,0.7237890362739563,0.7574541568756104,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,248,24.799999237060547,1.0,1.0,1.0,1.0,0.03205440565943718,0.3948504328727722,0.23695917427539825,0.33613595366477966
3.1407132148742676,1.627772331237793,1.7877748012542725,1.6745245456695557,0.0,0.0,0.0,0.0,0.7584524154663086,0.7609908580780029,0.726803183555603,0.7673612236976624,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,249,24.899999618530273,1.0,1.0,1.0,1.0,0.031219718977808952,0.3777811527252197,0.24528539180755615,0.34571370482444763
3.0156054496765137,1.6233046054840088,1.7204184532165527,1.6626791954040527,0.0,0.0,0.0,0.0,0.7558110952377319,0.7576338648796082,0.7237117886543274,0.7571477293968201,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,250,25.0,1.0,1.0,1.0,1.0,0.03490378335118294,0.36309900879859924,0.2691394090652466,0.33285775780677795
3.0531516075134277,1.6109652519226074,1.8323978185653687,1.6765122413635254,0.0,0.0,0.0,0.0,0.7575154304504395,0.764090895652771,0.7268797159194946,0.7600783705711365,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,251,25.100000381469727,1.0,1.0,1.0,1.0,0.03514143079519272,0.39881521463394165,0.2254737764596939,0.3405695855617523
2.871826648712158,1.649933099746704,1.7977514266967773,1.6856181621551514,0.0,0.0,0.0,0.0,0.7526536583900452,0.7581488490104675,0.725331723690033,0.7565000653266907,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,252,25.200000762939453,1.0,1.0,1.0,1.0,0.045371126383543015,0.3685053884983063,0.24678659439086914,0.33933690190315247
2.9770665168762207,1.6355388164520264,1.8510816097259521,1.6696116924285889,0.0,0.0,0.0,0.0,0.7537788152694702,0.7607892751693726,0.7262176275253296,0.759479284286499,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,253,25.299999237060547,1.0,1.0,1.0,1.0,0.0394718274474144,0.38215911388397217,0.2227926403284073,0.35557642579078674
2.959059715270996,1.6365549564361572,1.8651533126831055,1.726296305656433,0.0,0.0,0.0,0.0,0.7551305890083313,0.7586122751235962,0.7312702536582947,0.7599853277206421,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,254,25.399999618530273,1.0,1.0,1.0,1.0,0.04257160797715187,0.398613303899765,0.2296675592660904,0.329147607088089
2.9883534908294678,1.589715600013733,1.7599397897720337,1.6497280597686768,0.0,0.0,0.0,0.0,0.7483646273612976,0.7576078176498413,0.7248945832252502,0.7560173869132996,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,255,25.5,1.0,1.0,1.0,1.0,0.03505156934261322,0.3872116804122925,0.2425641119480133,0.3351726531982422
3.0530388355255127,1.593285083770752,1.7502721548080444,1.7003092765808105,0.0,0.0,0.0,0.0,0.7569500803947449,0.7587974667549133,0.7245420813560486,0.7566454410552979,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,256,25.600000381469727,1.0,1.0,1.0,1.0,0.03392726555466652,0.3980726897716522,0.25728705525398254,0.310712993144989
3.1182265281677246,1.617280125617981,1.750319480895996,1.5819730758666992,0.0,0.0,0.0,0.0,0.7501052618026733,0.75846928358078,0.725725531578064,0.7628293037414551,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,257,25.700000762939453,1.0,1.0,1.0,1.0,0.028722362592816353,0.3474836051464081,0.2383221983909607,0.3854718804359436
3.0351667404174805,1.655808687210083,1.7605257034301758,1.6286181211471558,0.0,0.0,0.0,0.0,0.7579595446586609,0.7599371075630188,0.725227952003479,0.7574952840805054,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,258,25.799999237060547,1.0,1.0,1.0,1.0,0.034771036356687546,0.3452166020870209,0.25237852334976196,0.3676338791847229
3.1066205501556396,1.7860081195831299,1.635135293006897,1.5438591241836548,0.0,0.0,0.0,0.0,0.7609707117080688,0.7563243508338928,0.7264485359191895,0.760784924030304,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,259,25.899999618530273,1.0,1.0,1.0,1.0,0.029398420825600624,0.2378598153591156,0.3088429272174835,0.4238988161087036
3.2522239685058594,1.6595406532287598,1.7278642654418945,1.559016227722168,0.0,0.0,0.0,0.0,0.7584278583526611,0.7616080045700073,0.7276340126991272,0.7591688632965088,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,260,26.0,1.0,1.0,1.0,1.0,0.02423916943371296,0.31732940673828125,0.25138071179389954,0.4070507287979126
3.241459369659424,1.6848158836364746,1.6853083372116089,1.5188329219818115,0.0,0.0,0.0,0.0,0.7578698992729187,0.7575945258140564,0.725283145904541,0.7558010816574097,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,261,26.100000381469727,1.0,1.0,1.0,1.0,0.023489657789468765,0.2837893068790436,0.26278719305992126,0.4299338459968567
3.258103370666504,1.7392545938491821,1.6680488586425781,1.456063985824585,0.0,0.0,0.0,0.0,0.755242109298706,0.7579079270362854,0.7333015203475952,0.7579212784767151,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,262,26.200000762939453,1.0,1.0,1.0,1.0,0.02137025259435177,0.23619598150253296,0.25939998030662537,0.48303383588790894
3.1901564598083496,1.8765285015106201,1.595099925994873,1.4022655487060547,0.0,0.0,0.0,0.0,0.753768265247345,0.7568063139915466,0.729522705078125,0.7559486031532288,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,263,26.299999237060547,1.0,1.0,1.0,1.0,0.021711479872465134,0.16573812067508698,0.28495246171951294,0.5275979042053223
3.2936508655548096,1.6787728071212769,1.6772503852844238,1.5158789157867432,0.0,0.0,0.0,0.0,0.7564027905464172,0.7623171210289001,0.7247920632362366,0.7575518488883972,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,264,26.399999618530273,1.0,1.0,1.0,1.0,0.02163306251168251,0.28478673100471497,0.2640208899974823,0.42955923080444336
3.282365083694458,1.7732899188995361,1.5884689092636108,1.4585628509521484,0.0,0.0,0.0,0.0,0.7569591999053955,0.7600352764129639,0.7243689298629761,0.7554614543914795,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,265,26.5,1.0,1.0,1.0,1.0,0.02023952081799507,0.2150915265083313,0.30083128809928894,0.4638376533985138
3.261510133743286,1.647019386291504,1.6365876197814941,1.5376845598220825,0.0,0.0,0.0,0.0,0.7544184327125549,0.762352466583252,0.7244758605957031,0.7624390721321106,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,266,26.600000381469727,1.0,1.0,1.0,1.0,0.022013895213603973,0.29882189631462097,0.2826777994632721,0.39648640155792236
3.1804685592651367,1.7522350549697876,1.6654962301254272,1.532200574874878,0.0,0.0,0.0,0.0,0.754266083240509,0.7594028115272522,0.7247739434242249,0.7553983926773071,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,267,26.700000762939453,1.0,1.0,1.0,1.0,0.026502052322030067,0.2558821141719818,0.2859686613082886,0.4316471219062805
3.203653573989868,1.7098126411437988,1.7526713609695435,1.5719082355499268,0.0,0.0,0.0,0.0,0.755395233631134,0.7636606693267822,0.7333419919013977,0.7566621899604797,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,268,26.799999237060547,1.0,1.0,1.0,1.0,0.02745593525469303,0.30023470520973206,0.2558499872684479,0.41645947098731995
3.2068710327148438,1.702101469039917,1.8215508460998535,1.604320764541626,0.0,0.0,0.0,0.0,0.7576335668563843,0.7661200165748596,0.7245739698410034,0.7698909044265747,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,269,26.899999618530273,1.0,1.0,1.0,1.0,0.02909386157989502,0.32380834221839905,0.23100091516971588,0.41609683632850647
3.164031982421875,1.6984734535217285,1.7617192268371582,1.5734764337539673,0.0,0.0,0.0,0.0,0.7590673565864563,0.7586328983306885,0.730437159538269,0.755167543888092,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,270,27.0,1.0,1.0,1.0,1.0,0.029127608984708786,0.3071594536304474,0.24999725818634033,0.4137156903743744
3.2437028884887695,1.6560161113739014,1.7554006576538086,1.5479800701141357,0.0,0.0,0.0,0.0,0.7537421584129333,0.7601264715194702,0.7328701615333557,0.759253203868866,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,271,27.100000381469727,1.0,1.0,1.0,1.0,0.024412281811237335,0.3177913427352905,0.238905668258667,0.41889074444770813
3.1209700107574463,1.6714699268341064,1.825121521949768,1.582810878753662,0.0,0.0,0.0,0.0,0.7577755451202393,0.7619451284408569,0.7291753888130188,0.7583341598510742,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,272,27.200000762939453,1.0,1.0,1.0,1.0,0.031224794685840607,0.334086537361145,0.22218875586986542,0.41249990463256836
3.01224422454834,1.7620785236358643,1.8194465637207031,1.5148019790649414,0.0,0.0,0.0,0.0,0.7563222646713257,0.7577357888221741,0.7303596138954163,0.7694308161735535,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,273,27.299999237060547,1.0,1.0,1.0,1.0,0.03448958322405815,0.2617337703704834,0.21721702814102173,0.4865596294403076
3.103271484375,1.6987459659576416,1.8944916725158691,1.5344419479370117,0.0,0.0,0.0,0.0,0.7571191787719727,0.7624450325965881,0.72526615858078,0.776556134223938,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,274,27.399999618530273,1.0,1.0,1.0,1.0,0.031190212815999985,0.3053099513053894,0.1888759285211563,0.4746238887310028
2.9875638484954834,1.7062735557556152,1.79668390750885,1.547553539276123,0.0,0.0,0.0,0.0,0.7563191056251526,0.7613853216171265,0.7255204319953918,0.7596220374107361,1.0,1.0,1.0,1.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,275,27.5,1.0,1.0,1.0,1.0,0.03575051948428154,0.29874277114868164,0.22614483535289764,0.4393618702888489
