fault_active_s1,fault_active_s2,fault_active_s3,fault_active_s4,k,t,valid_s1,valid_s2,valid_s3,valid_s4,w_s1,w_s2,w_s3,w_s4
0.0,0.0,0.0,0.0,28,2.799999952316284,1.0,1.0,1.0,1.0,0.5453459024429321,0.20863886177539825,0.1841895431280136,0.06182575970888138
0.0,0.0,0.0,0.0,29,2.9000000953674316,1.0,1.0,1.0,1.0,0.5864952206611633,0.18555554747581482,0.17025943100452423,0.0576898530125618
0.0,0.0,0.0,0.0,30,3.0,1.0,1.0,1.0,1.0,0.5086125135421753,0.19552533328533173,0.14223957061767578,0.1536226123571396
0.0,0.0,0.0,0.0,31,3.0999999046325684,1.0,1.0,1.0,1.0,0.3834899663925171,0.22165590524673462,0.13391940295696259,0.2609347403049469
0.0,0.0,0.0,0.0,32,3.200000047683716,1.0,1.0,1.0,1.0,0.30014610290527344,0.2581970989704132,0.15426580607891083,0.2873910367488861
0.0,0.0,0.0,0.0,33,3.299999952316284,1.0,1.0,1.0,1.0,0.44200825691223145,0.2699825167655945,0.1311957836151123,0.15681339800357819
0.0,0.0,0.0,0.0,34,3.4000000953674316,1.0,1.0,1.0,1.0,0.3321804106235504,0.3010404706001282,0.09124818444252014,0.27553093433380127
0.0,0.0,0.0,0.0,35,3.5,1.0,1.0,1.0,1.0,0.3318352699279785,0.2769099175930023,0.09072346985340118,0.3005312979221344
0.0,0.0,0.0,0.0,36,3.5999999046325684,1.0,1.0,1.0,1.0,0.3273354172706604,0.2603985071182251,0.09000822901725769,0.32225778698921204
0.0,0.0,0.0,0.0,37,3.700000047683716,1.0,1.0,1.0,1.0,0.3044700026512146,0.2476322501897812,0.09954946488142014,0.3483482897281647
0.0,0.0,0.0,0.0,38,3.799999952316284,1.0,1.0,1.0,1.0,0.24073642492294312,0.2790054380893707,0.08012155443429947,0.4001366198062897
0.0,0.0,0.0,0.0,39,3.9000000953674316,1.0,1.0,1.0,1.0,0.24509865045547485,0.2931455671787262,0.08811409026384354,0.3736417293548584
0.0,0.0,0.0,0.0,40,4.0,1.0,1.0,1.0,1.0,0.22359521687030792,0.27555349469184875,0.11555758118629456,0.3852936923503876
0.0,0.0,0.0,0.0,41,4.099999904632568,1.0,1.0,1.0,1.0,0.12498825043439865,0.35340508818626404,0.14295656979084015,0.378650039434433
0.0,0.0,0.0,0.0,42,4.199999809265137,1.0,1.0,1.0,1.0,0.1740381121635437,0.39414283633232117,0.181351438164711,0.2504676878452301
0.0,0.0,0.0,0.0,43,4.300000190734863,1.0,1.0,1.0,1.0,0.21089473366737366,0.36640864610671997,0.16230344772338867,0.2603931725025177
0.0,0.0,0.0,0.0,44,4.400000095367432,1.0,1.0,1.0,1.0,0.17198596894741058,0.30295681953430176,0.16336891055107117,0.36168837547302246
0.0,0.0,0.0,0.0,45,4.5,1.0,1.0,1.0,1.0,0.18104016780853271,0.29960814118385315,0.16060377657413483,0.35874783992767334
0.0,0.0,0.0,0.0,46,4.599999904632568,1.0,1.0,1.0,1.0,0.1490834653377533,0.31482720375061035,0.18491770327091217,0.3511715829372406
0.0,0.0,0.0,0.0,47,4.699999809265137,1.0,1.0,1.0,1.0,0.13537181913852692,0.2855454385280609,0.1796104907989502,0.3994722068309784
0.0,0.0,0.0,0.0,48,4.800000190734863,1.0,1.0,1.0,1.0,0.10764549672603607,0.2740824520587921,0.19242075085639954,0.42585134506225586
0.0,0.0,0.0,0.0,49,4.900000095367432,1.0,1.0,1.0,1.0,0.09198172390460968,0.27265605330467224,0.19804717600345612,0.4373150169849396
0.0,0.0,0.0,0.0,50,5.0,1.0,1.0,1.0,1.0,0.10776929557323456,0.21683157980442047,0.23180848360061646,0.4435906410217285
0.0,0.0,0.0,0.0,51,5.099999904632568,1.0,1.0,1.0,1.0,0.08769875764846802,0.22523216903209686,0.2322455495595932,0.4548235535621643
0.0,0.0,0.0,0.0,52,5.199999809265137,1.0,1.0,1.0,1.0,0.09272929280996323,0.21902111172676086,0.23645901679992676,0.45179054141044617
0.0,0.0,0.0,0.0,53,5.300000190734863,1.0,1.0,1.0,1.0,0.09374848008155823,0.19253191351890564,0.238045334815979,0.47567427158355713
0.0,0.0,0.0,0.0,54,5.400000095367432,1.0,1.0,1.0,1.0,0.09408789128065109,0.18307030200958252,0.2457658350467682,0.4770760238170624
0.0,0.0,0.0,0.0,55,5.5,1.0,1.0,1.0,1.0,0.12448965758085251,0.18512146174907684,0.21921393275260925,0.47117504477500916
0.0,0.0,0.0,0.0,56,5.599999904632568,1.0,1.0,1.0,1.0,0.1496337354183197,0.2085905820131302,0.2085941582918167,0.4331815242767334
0.0,0.0,0.0,0.0,57,5.699999809265137,1.0,1.0,1.0,1.0,0.16380229592323303,0.2417878359556198,0.2653365731239319,0.32907330989837646
0.0,0.0,0.0,0.0,58,5.800000190734863,1.0,1.0,1.0,1.0,0.18501067161560059,0.2559141516685486,0.25222352147102356,0.30685165524482727
0.0,0.0,0.0,0.0,59,5.900000095367432,1.0,1.0,1.0,1.0,0.21819578111171722,0.22717048227787018,0.2517283260822296,0.3029053807258606
0.0,0.0,0.0,0.0,60,6.0,1.0,1.0,1.0,1.0,0.2610921263694763,0.21258586645126343,0.22997897863388062,0.29634296894073486
0.0,0.0,0.0,0.0,61,6.099999904632568,1.0,1.0,1.0,1.0,0.2550433278083801,0.22819504141807556,0.21876931190490723,0.2979922294616699
0.0,0.0,0.0,0.0,62,6.199999809265137,1.0,1.0,1.0,1.0,0.2418929785490036,0.22366197407245636,0.2047376036643982,0.3297075033187866
